"taxon_1","taxon_2","pln_score_percentile","glmnet_score_percentile","sparcc_score_percentile","direct_prevalence_min","direct_prevalence_max","direct_joint_prevalence","direct_presence_jaccard","presence_phi_abs","presence_log_odds_abs","spearman_all_abs","spearman_copresent_abs","log_ratio_variance","abundance_contrast_min","abundance_contrast_max"
"Leaf160","Leaf26",0.5003367003367,0.481144781144781,0.781818181818182,0.1875,0.833333333333333,0.145833333333333,0.166666666666667,0.0716114874039432,0.54113097326132,0.151048389669114,0.142857142857143,7.4486625623654,0.290362277501978,0.399326625966577
"Leaf160","Leaf262",0.5003367003367,0.481144781144781,0.274074074074074,0.1875,0.958333333333333,0.1875,0.195652173913043,0.100167084494127,0.23638877806423,0.133578524871273,0.502168580365544,8.1866772551117,0.394449965128634,0.556674855258128
"Leaf160","Leaf263",0.5003367003367,0.481144781144781,0.502356902356902,0.145833333333333,0.1875,0.0208333333333333,0.0666666666666667,0.047260330287723,0.0948577934586771,0.0573124605432084,NA,2.67716173140109,0.100040663395452,0.412202149710769
"Leaf160","Leaf265",0.5003367003367,0.481144781144781,0.34949494949495,0.1875,0.708333333333333,0.166666666666667,0.228571428571429,0.190826009302533,1.06014600784031,0.163269415649954,0.567944518073514,7.84379133769867,0.25834707871307,0.283398607536582
"Leaf160","Leaf281",0.5003367003367,0.481144781144781,0.665993265993266,0.1875,0.541666666666667,0.0833333333333333,0.129032258064516,0.0937341224376835,0.451985123743057,0.117932417244712,0.948683298050514,4.64073917024904,0.0589712923287171,0.40711126788992
"Leaf160","Leaf285",0.5003367003367,0.481144781144781,0.903703703703704,0.1875,0.625,0.0833333333333333,0.114285714285714,0.179161283295523,0.875125743009944,0.240110437528535,0.632455532033676,8.62881013847927,0.19597314489112,0.733121559338019
"Leaf160","Leaf288",0.5003367003367,0.481144781144781,0.141414141414141,0.1875,0.25,0.0208333333333333,0.05,0.154083387840341,0.827044003482706,0.133778331639983,NA,4.12700480191277,0.0110674984695786,0.380748735198222
"Leaf160","Leaf3",0.5003367003367,0.481144781144781,0.437037037037037,0.1875,0.541666666666667,0.0625,0.09375,0.200858833795036,0.972679248649802,0.140909205448503,0.5,4.51964560138946,0.0231705213781369,0.433611072664513
"Leaf160","Leaf324",0.5003367003367,0.481144781144781,0.269360269360269,0.1875,0.458333333333333,0.0833333333333333,0.148148148148148,0.0133905889196691,0.0503884924128131,0.0333815500307444,0.2,5.64486883250986,0.230602078935366,0.298269157746599
"Leaf160","Leaf33",0.5003367003367,0.481144781144781,0.715151515151515,0.1875,0.354166666666667,0.104166666666667,0.238095238095238,0.202283466182723,0.989128055826421,0.247970678066309,0.335410196624968,5.6325779753538,0.336192348542329,0.697757803356305
"Leaf160","Leaf334",0.5003367003367,0.481144781144781,0.351515151515152,0.1875,0.1875,0.0416666666666667,0.125,0.0427350427350427,0.367724780125317,0.0387746767200972,NA,2.77915110669477,0.00845000558574887,0.22051112367408
"Leaf160","Leaf336",0.5003367003367,0.481144781144781,0.148148148148148,0.1875,0.958333333333333,0.1875,0.195652173913043,0.100167084494127,0.23638877806423,0.186247834330213,0.45110058914193,3.13628951227337,0.546256349332258,0.556674855258128
"Leaf160","Leaf337",0.5003367003367,0.481144781144781,0.116498316498317,0.1875,0.208333333333333,0.0416666666666667,0.117647058823529,0.0164288019363381,0.211309093667207,0.00608290496706571,NA,2.53459621649918,0.0585317725763175,0.190537734597709
"Leaf160","Leaf344",0.5003367003367,0.481144781144781,0.3003367003367,0.1875,0.479166666666667,0.104166666666667,0.185185185185185,0.0734558619623596,0.350952898511489,0.0078422001666152,0.763157894736842,6.18155810964796,0.0502063691904324,0.206320869678567
"Leaf160","Leaf351",0.5003367003367,0.481144781144781,0.651178451178451,0.145833333333333,0.1875,0,0,0.198493387208437,1.47810191037301,0.196485694907783,NA,2.86746692779551,0.564695399867575,0.594613342991371
"Leaf160","Leaf354",0.5003367003367,0.481144781144781,0.481481481481482,0.1875,0.875,0.125,0.133333333333333,0.302613766334401,1.72551008368685,0.070161915631814,0.11595420713049,4.74674900805197,0.265781095940288,0.660869013112429
"Leaf160","Leaf357",0.5003367003367,0.481144781144781,0.701010101010101,0.1875,0.4375,0.0625,0.111111111111111,0.1008712554448,0.468757005356885,0.16372261313757,0.866025403784439,4.21111367433119,0.0460685416270197,0.588046392710746
"Leaf160","Leaf359",0.5003367003367,0.481144781144781,0.113804713804714,0.0416666666666667,0.1875,0,0,0.100167084494127,0.23638877806423,0.0994619463356999,NA,2.2441945065819,0.318634962421492,0.556674855258128
"Leaf160","Leaf363",0.5003367003367,0.481144781144781,0.444444444444444,0.1875,0.291666666666667,0.0208333333333333,0.0454545454545455,0.190826009302533,1.06014600784031,0.164045491281118,NA,4.97431025592235,0.0603856791365566,0.474812788728933
"Leaf160","Leaf371",0.5003367003367,0.481144781144781,0.934680134680135,0.1875,0.25,0.0833333333333333,0.235294117647059,0.215716742976478,1.10925068687317,0.257491835821159,0.4,3.57209028115671,0.495374527680282,0.553004522007948
"Leaf160","Leaf380",0.5003367003367,0.481144781144781,0.0303030303030303,0.1875,0.395833333333333,0.125,0.272727272727273,0.266045859343924,1.29349425595402,0.209273442624511,0.17912443020796,4.7753610650851,0.316086129698137,0.32440820041243
"Leaf160","Leaf391",0.5003367003367,0.481144781144781,0.371717171717172,0.1875,0.8125,0.125,0.142857142857143,0.179487179487179,1.02070405352321,0.0578799574455097,0.2,7.8583119745132,0.13926125144938,0.152480561433068
"Leaf160","Leaf396",0.5003367003367,0.481144781144781,0.305050505050505,0.1875,0.375,0.0833333333333333,0.173913043478261,0.0689081858828936,0.363859107275701,0.100392492889925,0.777777777777778,2.30320301980893,0.230928312754289,0.23804830931948
"Leaf160","Leaf405",0.5003367003367,0.481144781144781,0.652525252525253,0.1875,0.854166666666667,0.1875,0.219512195121951,0.198493387208437,1.47810191037301,0.127791732847044,0.76601986835422,8.9209546649061,0.0705532893290326,0.594613342991371
