"taxon_1","taxon_2","pln_score_percentile","glmnet_score_percentile","sparcc_score_percentile","direct_prevalence_min","direct_prevalence_max","direct_joint_prevalence","direct_presence_jaccard","presence_phi_abs","presence_log_odds_abs","spearman_all_abs","spearman_copresent_abs","log_ratio_variance","abundance_contrast_min","abundance_contrast_max"
"Leaf182","Leaf427",0.398449612403101,0.480262373285629,0.939892665474061,0.00151057401812689,1,0.00151057401812689,0.00151057401812689,0,6.08904487544685,0.0650287759308459,NA,1.13273683609479,NA,NA
"Leaf182","Leaf61",0.398449612403101,0.480262373285629,0.899463327370304,0.00151057401812689,0.998489425981873,0.00151057401812689,0.00151285930408472,0.00151285930408477,4.98891972718611,0.000203536203145006,NA,0.815859097766874,NA,NA
"Leaf182","Leaf67",0.398449612403101,0.480262373285629,0.936672629695886,0.00151057401812689,1,0.00151057401812689,0.00151057401812689,0,6.08904487544685,0.0564802333792613,NA,0.951081115904628,NA,NA
"Leaf182","Leaf88",0.398449612403101,0.480262373285629,0.907453786523554,0.00151057401812689,1,0.00151057401812689,0.00151057401812689,0,6.08904487544685,0.0218796847975622,NA,1.01342588492945,NA,NA
"Leaf183","Leaf187",0.398449612403101,0.480262373285629,0.00226595110316041,0.0302114803625378,0.651057401812689,0.0211480362537764,0.0320366132723112,0.0181237419087328,0.18638208717676,0.0336079962805886,0.175042674334504,2.56343086372298,0.00596586192890051,0.207707500098109
"Leaf183","Leaf220",0.398449612403101,0.480262373285629,0.636374478234943,0.0302114803625378,1,0.0302114803625378,0.0302114803625378,0,3.44494193062501,0.00849610834702157,0.240411650750139,1.1386645854008,0.0198307125831772,0.0198307125831772
"Leaf183","Leaf299",0.398449612403101,0.480262373285629,0.95968992248062,0.0302114803625378,1,0.0302114803625378,0.0302114803625378,0,3.44494193062501,0.0419585314016669,0.565248797583103,0.999152023922588,0.201928937980996,0.201928937980996
"Leaf183","Leaf33",0.398449612403101,0.480262373285629,0.910912343470483,0.0302114803625378,0.998489425981873,0.0302114803625378,0.0302571860816944,0.0068650982029373,2.34477200924322,0.0343659245908409,0.0474390882751111,1.16837109505606,0.183343815623916,0.183343815623916
"Leaf183","Leaf359",0.398449612403101,0.480262373285629,0.61633870005963,0.0302114803625378,0.194864048338369,0.00453172205438067,0.0205479452054795,0.0199915042430591,0.202604932041982,0.0242018658117729,NA,0.769188135381595,0.0496518485385832,0.222715890354288
"Leaf183","Leaf371",0.398449612403101,0.480262373285629,0.911270125223614,0.0302114803625378,1,0.0302114803625378,0.0302114803625378,0,3.44494193062501,0.0376628075388191,0.25810080231035,0.865490554057889,0.13678646982046,0.13678646982046
"Leaf183","Leaf405",0.398449612403101,0.480262373285629,0.95551580202743,0.0302114803625378,1,0.0302114803625378,0.0302114803625378,0,3.44494193062501,0.0414756666128399,0.323229042145672,1.05662702244232,0.106940943103737,0.106940943103737
