analysis_set,repeat,status,test_pairs,test_interactions,test_neutrals,budget_pairs,method,auprc,auroc,fallback,selected_setting,training_interactions,training_neutrals,test_taxon_coverage,test_pairs_both_taxa_covered
schafer_phyllosphere_2022,2,ok,96,2,94,10,SparCC,0.25,0.9521276595744681,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,10,SPIEC-EASI,0.020833333333333332,0.5,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,10,LENS restricted,0.41666666666666663,0.9787234042553191,True,lambda=0.01,0.0,10.0,0.0,0.0
schafer_phyllosphere_2022,2,ok,96,2,94,10,LENS distributed,0.41666666666666663,0.9787234042553191,True,lambda=0.01,0.0,10.0,0.13725490196078433,0.0
schafer_phyllosphere_2022,2,ok,96,2,94,20,OneNet,0.8333333333333333,0.9946808510638299,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,20,Fixed mean,0.41666666666666663,0.9787234042553191,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,20,PLNNetwork,0.020833333333333332,0.4787234042553192,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,20,Poisson GLMNet,0.8333333333333333,0.9946808510638298,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,20,SparCC,0.25,0.9521276595744681,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,20,SPIEC-EASI,0.020833333333333332,0.5,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,20,LENS restricted,0.41666666666666663,0.9787234042553191,True,lambda=0.01,0.0,20.0,0.0,0.0
schafer_phyllosphere_2022,2,ok,96,2,94,20,LENS distributed,0.41666666666666663,0.9787234042553191,True,lambda=0.01,0.0,20.0,0.17647058823529413,0.07291666666666667
schafer_phyllosphere_2022,2,ok,96,2,94,50,OneNet,0.8333333333333333,0.9946808510638299,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,50,Fixed mean,0.41666666666666663,0.9787234042553191,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,50,PLNNetwork,0.020833333333333332,0.4787234042553192,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,50,Poisson GLMNet,0.8333333333333333,0.9946808510638298,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,50,SparCC,0.25,0.9521276595744681,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,50,SPIEC-EASI,0.020833333333333332,0.5,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,50,LENS restricted,0.41666666666666663,0.9787234042553191,True,lambda=10,2.0,48.0,0.0,0.0
schafer_phyllosphere_2022,2,ok,96,2,94,50,LENS distributed,0.41666666666666663,0.9787234042553191,True,lambda=10,2.0,48.0,0.4117647058823529,0.3958333333333333
schafer_phyllosphere_2022,2,ok,96,2,94,100,OneNet,0.8333333333333333,0.9946808510638299,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,100,Fixed mean,0.41666666666666663,0.9787234042553191,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,100,PLNNetwork,0.020833333333333332,0.4787234042553192,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,100,Poisson GLMNet,0.8333333333333333,0.9946808510638298,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,100,SparCC,0.25,0.9521276595744681,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,100,SPIEC-EASI,0.020833333333333332,0.5,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,100,LENS restricted,0.225,0.9468085106382979,False,lambda=10,3.0,97.0,0.0,0.0
schafer_phyllosphere_2022,2,ok,96,2,94,100,LENS distributed,0.2111111111111111,0.9414893617021276,False,lambda=10,5.0,95.0,0.6470588235294118,0.6354166666666666
schafer_phyllosphere_2022,2,ok,96,2,94,200,OneNet,0.8333333333333333,0.9946808510638299,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,200,Fixed mean,0.41666666666666663,0.9787234042553191,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,200,PLNNetwork,0.020833333333333332,0.4787234042553192,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,200,Poisson GLMNet,0.8333333333333333,0.9946808510638298,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,200,SparCC,0.25,0.9521276595744681,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,200,SPIEC-EASI,0.020833333333333332,0.5,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,200,LENS restricted,0.25,0.9521276595744681,False,lambda=10,7.0,193.0,0.0,0.0
schafer_phyllosphere_2022,2,ok,96,2,94,200,LENS distributed,0.11063829787234043,0.4893617021276596,False,lambda=0.01,8.0,192.0,0.8431372549019608,0.8333333333333334
schafer_phyllosphere_2022,2,ok,96,2,94,357,OneNet,0.8333333333333333,0.9946808510638299,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,357,Fixed mean,0.41666666666666663,0.9787234042553191,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,357,PLNNetwork,0.020833333333333332,0.4787234042553192,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,357,Poisson GLMNet,0.8333333333333333,0.9946808510638298,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,357,SparCC,0.25,0.9521276595744681,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,357,SPIEC-EASI,0.020833333333333332,0.5,,,,,,
schafer_phyllosphere_2022,2,ok,96,2,94,357,LENS restricted,0.04397163120567376,0.43617021276595747,False,lambda=0.01,9.0,348.0,0.0,0.0
schafer_phyllosphere_2022,2,ok,96,2,94,357,LENS distributed,0.24285714285714285,0.9521276595744681,False,lambda=10,15.0,342.0,1.0,1.0
schafer_phyllosphere_2022,3,ok,279,8,271,5,OneNet,0.12089897742509945,0.8517066420664205,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,5,Fixed mean,0.27655918642760746,0.9146678966789668,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,5,PLNNetwork,0.09533591968067774,0.6586715867158671,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,5,Poisson GLMNet,0.2778511942411373,0.7629151291512916,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,5,SparCC,0.11200003503118827,0.8616236162361625,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,5,SPIEC-EASI,0.02867383512544803,0.5,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,5,LENS restricted,0.27655918642760746,0.9146678966789668,True,lambda=0.01,0.0,5.0,0.0,0.0
schafer_phyllosphere_2022,3,ok,279,8,271,5,LENS distributed,0.27655918642760746,0.9146678966789668,True,lambda=0.01,0.0,5.0,0.0392156862745098,0.0
schafer_phyllosphere_2022,3,ok,279,8,271,10,OneNet,0.12089897742509945,0.8517066420664205,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,10,Fixed mean,0.27655918642760746,0.9146678966789668,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,10,PLNNetwork,0.09533591968067774,0.6586715867158671,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,10,Poisson GLMNet,0.2778511942411373,0.7629151291512916,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,10,SparCC,0.11200003503118827,0.8616236162361625,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,10,SPIEC-EASI,0.02867383512544803,0.5,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,10,LENS restricted,0.27655918642760746,0.9146678966789668,True,lambda=0.01,0.0,10.0,0.0,0.0
schafer_phyllosphere_2022,3,ok,279,8,271,10,LENS distributed,0.27655918642760746,0.9146678966789668,True,lambda=0.01,0.0,10.0,0.11764705882352941,0.04659498207885305
schafer_phyllosphere_2022,3,ok,279,8,271,20,OneNet,0.12089897742509945,0.8517066420664205,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,20,Fixed mean,0.27655918642760746,0.9146678966789668,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,20,PLNNetwork,0.09533591968067774,0.6586715867158671,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,20,Poisson GLMNet,0.2778511942411373,0.7629151291512916,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,20,SparCC,0.11200003503118827,0.8616236162361625,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,20,SPIEC-EASI,0.02867383512544803,0.5,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,20,LENS restricted,0.27655918642760746,0.9146678966789668,True,lambda=0.01,0.0,20.0,0.0,0.0
schafer_phyllosphere_2022,3,ok,279,8,271,20,LENS distributed,0.27655918642760746,0.9146678966789668,True,lambda=0.01,1.0,19.0,0.17647058823529413,0.0931899641577061
schafer_phyllosphere_2022,3,ok,279,8,271,50,OneNet,0.12089897742509945,0.8517066420664205,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,50,Fixed mean,0.27655918642760746,0.9146678966789668,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,50,PLNNetwork,0.09533591968067774,0.6586715867158671,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,50,Poisson GLMNet,0.2778511942411373,0.7629151291512916,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,50,SparCC,0.11200003503118827,0.8616236162361625,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,50,SPIEC-EASI,0.02867383512544803,0.5,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,50,LENS restricted,0.27655918642760746,0.9146678966789668,True,lambda=0.01,0.0,50.0,0.0,0.0
schafer_phyllosphere_2022,3,ok,279,8,271,50,LENS distributed,0.27655918642760746,0.9146678966789668,True,lambda=0.01,1.0,49.0,0.39215686274509803,0.33691756272401435
schafer_phyllosphere_2022,3,ok,279,8,271,100,OneNet,0.12089897742509945,0.8517066420664205,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,100,Fixed mean,0.27655918642760746,0.9146678966789668,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,100,PLNNetwork,0.09533591968067774,0.6586715867158671,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,100,Poisson GLMNet,0.2778511942411373,0.7629151291512916,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,100,SparCC,0.11200003503118827,0.8616236162361625,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,100,SPIEC-EASI,0.02867383512544803,0.5,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,100,LENS restricted,0.27655918642760746,0.9146678966789668,True,lambda=0.01,1.0,99.0,0.0,0.0
schafer_phyllosphere_2022,3,ok,279,8,271,100,LENS distributed,0.27655918642760746,0.9146678966789668,True,lambda=0.01,1.0,99.0,0.5294117647058824,0.4838709677419355
schafer_phyllosphere_2022,3,ok,279,8,271,200,OneNet,0.12089897742509945,0.8517066420664205,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,200,Fixed mean,0.27655918642760746,0.9146678966789668,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,200,PLNNetwork,0.09533591968067774,0.6586715867158671,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,200,Poisson GLMNet,0.2778511942411373,0.7629151291512916,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,200,SparCC,0.11200003503118827,0.8616236162361625,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,200,SPIEC-EASI,0.02867383512544803,0.5,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,200,LENS restricted,0.2929909393291432,0.9183579335793358,False,lambda=10,3.0,197.0,0.0,0.0
schafer_phyllosphere_2022,3,ok,279,8,271,200,LENS distributed,0.291751998001998,0.9123616236162362,False,lambda=10,3.0,197.0,0.7450980392156863,0.7204301075268817
schafer_phyllosphere_2022,3,ok,279,8,271,357,OneNet,0.12089897742509945,0.8517066420664205,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,357,Fixed mean,0.27655918642760746,0.9146678966789668,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,357,PLNNetwork,0.09533591968067774,0.6586715867158671,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,357,Poisson GLMNet,0.2778511942411373,0.7629151291512916,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,357,SparCC,0.11200003503118827,0.8616236162361625,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,357,SPIEC-EASI,0.02867383512544803,0.5,,,,,,
schafer_phyllosphere_2022,3,ok,279,8,271,357,LENS restricted,0.3542925824175824,0.8496309963099632,False,lambda=0.1,7.0,350.0,0.0,0.0
schafer_phyllosphere_2022,3,ok,279,8,271,357,LENS distributed,0.31603914913273035,0.9257380073800738,False,lambda=10,10.0,347.0,0.9215686274509803,0.9139784946236559
schafer_phyllosphere_2022,4,ok,237,6,231,5,OneNet,0.17600252808964242,0.835858585858586,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,5,Fixed mean,0.4469838665572874,0.9163059163059163,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,5,PLNNetwork,0.15576652601969057,0.6464646464646464,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,5,Poisson GLMNet,0.2690335479101302,0.779220779220779,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,5,SparCC,0.13327037590595828,0.9047619047619047,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,5,SPIEC-EASI,0.02531645569620253,0.5,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,5,LENS restricted,0.4469838665572874,0.9163059163059163,True,lambda=0.01,0.0,5.0,0.0,0.0
schafer_phyllosphere_2022,4,ok,237,6,231,5,LENS distributed,0.4469838665572874,0.9163059163059163,True,lambda=0.01,0.0,5.0,0.058823529411764705,0.012658227848101266
schafer_phyllosphere_2022,4,ok,237,6,231,10,OneNet,0.17600252808964242,0.835858585858586,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,10,Fixed mean,0.4469838665572874,0.9163059163059163,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,10,PLNNetwork,0.15576652601969057,0.6464646464646464,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,10,Poisson GLMNet,0.2690335479101302,0.779220779220779,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,10,SparCC,0.13327037590595828,0.9047619047619047,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,10,SPIEC-EASI,0.02531645569620253,0.5,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,10,LENS restricted,0.4469838665572874,0.9163059163059163,True,lambda=0.01,0.0,10.0,0.0,0.0
schafer_phyllosphere_2022,4,ok,237,6,231,10,LENS distributed,0.4469838665572874,0.9163059163059163,True,lambda=0.01,0.0,10.0,0.09803921568627451,0.0379746835443038
schafer_phyllosphere_2022,4,ok,237,6,231,20,OneNet,0.17600252808964242,0.835858585858586,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,20,Fixed mean,0.4469838665572874,0.9163059163059163,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,20,PLNNetwork,0.15576652601969057,0.6464646464646464,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,20,Poisson GLMNet,0.2690335479101302,0.779220779220779,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,20,SparCC,0.13327037590595828,0.9047619047619047,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,20,SPIEC-EASI,0.02531645569620253,0.5,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,20,LENS restricted,0.4469838665572874,0.9163059163059163,True,lambda=0.01,0.0,20.0,0.0,0.0
schafer_phyllosphere_2022,4,ok,237,6,231,20,LENS distributed,0.4469838665572874,0.9163059163059163,True,lambda=0.01,0.0,20.0,0.13725490196078433,0.06329113924050633
schafer_phyllosphere_2022,4,ok,237,6,231,50,OneNet,0.17600252808964242,0.835858585858586,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,50,Fixed mean,0.4469838665572874,0.9163059163059163,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,50,PLNNetwork,0.15576652601969057,0.6464646464646464,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,50,Poisson GLMNet,0.2690335479101302,0.779220779220779,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,50,SparCC,0.13327037590595828,0.9047619047619047,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,50,SPIEC-EASI,0.02531645569620253,0.5,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,50,LENS restricted,0.4469838665572874,0.9163059163059163,True,lambda=10,2.0,48.0,0.0,0.0
schafer_phyllosphere_2022,4,ok,237,6,231,50,LENS distributed,0.4469838665572874,0.9163059163059163,True,lambda=0.01,0.0,50.0,0.3137254901960784,0.22784810126582278
schafer_phyllosphere_2022,4,ok,237,6,231,100,OneNet,0.17600252808964242,0.835858585858586,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,100,Fixed mean,0.4469838665572874,0.9163059163059163,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,100,PLNNetwork,0.15576652601969057,0.6464646464646464,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,100,Poisson GLMNet,0.2690335479101302,0.779220779220779,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,100,SparCC,0.13327037590595828,0.9047619047619047,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,100,SPIEC-EASI,0.02531645569620253,0.5,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,100,LENS restricted,0.2744144422333539,0.8845598845598845,False,lambda=10,3.0,97.0,0.0,0.0
schafer_phyllosphere_2022,4,ok,237,6,231,100,LENS distributed,0.425762321980938,0.8968253968253967,False,lambda=10,3.0,97.0,0.6078431372549019,0.5822784810126582
schafer_phyllosphere_2022,4,ok,237,6,231,200,OneNet,0.17600252808964242,0.835858585858586,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,200,Fixed mean,0.4469838665572874,0.9163059163059163,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,200,PLNNetwork,0.15576652601969057,0.6464646464646464,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,200,Poisson GLMNet,0.2690335479101302,0.779220779220779,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,200,SparCC,0.13327037590595828,0.9047619047619047,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,200,SPIEC-EASI,0.02531645569620253,0.5,,,,,,
schafer_phyllosphere_2022,4,ok,237,6,231,200,LENS restricted,0.0943234869705458,0.8268398268398269,False,lambda=0.01,5.0,195.0,0.0,0.0
schafer_phyllosphere_2022,4,ok,237,6,231,200,LENS distributed,0.4289141414141414,0.9076479076479077,False,lambda=10,6.0,194.0,0.8823529411764706,0.8776371308016878
