analysis_set,repeat,budget_pairs,design,setting,inner_folds,mean_inner_auprc
schafer_phyllosphere_2022,15,200,restricted,lambda=10,3,0.3142094017094017
schafer_phyllosphere_2022,15,200,distributed,lambda=0.01,3,0.22947471580622514
schafer_phyllosphere_2022,15,200,distributed,lambda=0.1,3,0.2539808515998992
schafer_phyllosphere_2022,15,200,distributed,lambda=1,3,0.3008364456893869
schafer_phyllosphere_2022,15,200,distributed,lambda=10,3,0.3061848645181978
schafer_phyllosphere_2022,15,357,restricted,lambda=0.01,3,0.4280844155844156
schafer_phyllosphere_2022,15,357,restricted,lambda=0.1,3,0.4737623656830974
schafer_phyllosphere_2022,15,357,restricted,lambda=1,3,0.33818110090039916
schafer_phyllosphere_2022,15,357,restricted,lambda=10,3,0.3100586365388997
schafer_phyllosphere_2022,15,357,distributed,lambda=0.01,3,0.44917995478340306
schafer_phyllosphere_2022,15,357,distributed,lambda=0.1,3,0.42623129386102737
schafer_phyllosphere_2022,15,357,distributed,lambda=1,3,0.3787421934790356
schafer_phyllosphere_2022,15,357,distributed,lambda=10,3,0.3460178002825061
schafer_phyllosphere_2022,16,50,restricted,lambda=0.01,2,0.625
schafer_phyllosphere_2022,16,50,restricted,lambda=0.1,2,0.625
schafer_phyllosphere_2022,16,50,restricted,lambda=1,2,0.625
schafer_phyllosphere_2022,16,50,restricted,lambda=10,2,0.625
schafer_phyllosphere_2022,16,100,restricted,lambda=0.01,3,0.4262740183792815
schafer_phyllosphere_2022,16,100,restricted,lambda=0.1,3,0.42460317460317465
schafer_phyllosphere_2022,16,100,restricted,lambda=1,3,0.26587301587301587
schafer_phyllosphere_2022,16,100,restricted,lambda=10,3,0.3253968253968254
schafer_phyllosphere_2022,16,200,restricted,lambda=0.01,3,0.16188063429998914
schafer_phyllosphere_2022,16,200,restricted,lambda=0.1,3,0.15821707563643048
schafer_phyllosphere_2022,16,200,restricted,lambda=1,3,0.25089215668925813
schafer_phyllosphere_2022,16,200,restricted,lambda=10,3,0.27514761137949545
schafer_phyllosphere_2022,16,200,distributed,lambda=0.01,3,0.5972222222222222
schafer_phyllosphere_2022,16,200,distributed,lambda=0.1,3,0.4083333333333334
schafer_phyllosphere_2022,16,200,distributed,lambda=1,3,0.40277777777777773
schafer_phyllosphere_2022,16,200,distributed,lambda=10,3,0.40277777777777773
schafer_phyllosphere_2022,16,357,restricted,lambda=0.01,3,0.4086570836570836
schafer_phyllosphere_2022,16,357,restricted,lambda=0.1,3,0.36331325156325156
schafer_phyllosphere_2022,16,357,restricted,lambda=1,3,0.3771919438008269
schafer_phyllosphere_2022,16,357,restricted,lambda=10,3,0.38657140841433096
schafer_phyllosphere_2022,16,357,distributed,lambda=0.01,3,0.24500347837840275
schafer_phyllosphere_2022,16,357,distributed,lambda=0.1,3,0.21301693314630069
schafer_phyllosphere_2022,16,357,distributed,lambda=1,3,0.16285871304893043
schafer_phyllosphere_2022,16,357,distributed,lambda=10,3,0.16843680556915852
schafer_phyllosphere_2022,17,50,distributed,lambda=0.01,2,0.625
schafer_phyllosphere_2022,17,50,distributed,lambda=0.1,2,0.625
schafer_phyllosphere_2022,17,50,distributed,lambda=1,2,0.625
schafer_phyllosphere_2022,17,50,distributed,lambda=10,2,0.625
schafer_phyllosphere_2022,17,100,restricted,lambda=0.01,3,0.8333333333333334
schafer_phyllosphere_2022,17,100,restricted,lambda=0.1,3,0.8333333333333334
schafer_phyllosphere_2022,17,100,restricted,lambda=1,3,0.8333333333333334
schafer_phyllosphere_2022,17,100,restricted,lambda=10,3,0.8333333333333334
schafer_phyllosphere_2022,17,100,distributed,lambda=0.01,3,0.3097222222222222
schafer_phyllosphere_2022,17,100,distributed,lambda=0.1,3,0.31111111111111106
schafer_phyllosphere_2022,17,100,distributed,lambda=1,3,0.33749999999999997
schafer_phyllosphere_2022,17,100,distributed,lambda=10,3,0.3814814814814815
schafer_phyllosphere_2022,17,200,restricted,lambda=0.01,3,0.3199747147924456
schafer_phyllosphere_2022,17,200,restricted,lambda=0.1,3,0.31300416341399945
schafer_phyllosphere_2022,17,200,restricted,lambda=1,3,0.35528756957328383
schafer_phyllosphere_2022,17,200,restricted,lambda=10,3,0.45138888888888884
schafer_phyllosphere_2022,17,200,distributed,lambda=0.01,3,0.34489573607220664
schafer_phyllosphere_2022,17,200,distributed,lambda=0.1,3,0.2544312169312169
schafer_phyllosphere_2022,17,200,distributed,lambda=1,3,0.22626524039567517
schafer_phyllosphere_2022,17,200,distributed,lambda=10,3,0.28185795685795684
schafer_phyllosphere_2022,17,357,restricted,lambda=0.01,3,0.2228135698723934
schafer_phyllosphere_2022,17,357,restricted,lambda=0.1,3,0.25783216668309833
schafer_phyllosphere_2022,17,357,restricted,lambda=1,3,0.276321394654728
schafer_phyllosphere_2022,17,357,restricted,lambda=10,3,0.31641641641641644
schafer_phyllosphere_2022,17,357,distributed,lambda=0.01,3,0.4276433211965445
schafer_phyllosphere_2022,17,357,distributed,lambda=0.1,3,0.32854008230205217
schafer_phyllosphere_2022,17,357,distributed,lambda=1,3,0.2844399278407092
schafer_phyllosphere_2022,17,357,distributed,lambda=10,3,0.34406446044377076
schafer_phyllosphere_2022,18,200,restricted,lambda=0.01,2,0.2763157894736842
schafer_phyllosphere_2022,18,200,restricted,lambda=0.1,2,0.2763157894736842
schafer_phyllosphere_2022,18,200,restricted,lambda=1,2,0.2763157894736842
schafer_phyllosphere_2022,18,200,restricted,lambda=10,2,0.2763157894736842
schafer_phyllosphere_2022,18,200,distributed,lambda=0.01,3,0.38927738927738925
schafer_phyllosphere_2022,18,200,distributed,lambda=0.1,3,0.38927738927738925
schafer_phyllosphere_2022,18,200,distributed,lambda=1,3,0.38927738927738925
schafer_phyllosphere_2022,18,200,distributed,lambda=10,3,0.38927738927738925
schafer_phyllosphere_2022,18,357,restricted,lambda=0.01,3,0.14795067452268262
schafer_phyllosphere_2022,18,357,restricted,lambda=0.1,3,0.20161842514783693
schafer_phyllosphere_2022,18,357,restricted,lambda=1,3,0.22360446570972883
schafer_phyllosphere_2022,18,357,restricted,lambda=10,3,0.2612373737373737
schafer_phyllosphere_2022,18,357,distributed,lambda=0.01,3,0.3246569027819028
schafer_phyllosphere_2022,18,357,distributed,lambda=0.1,3,0.20052910052910056
schafer_phyllosphere_2022,18,357,distributed,lambda=1,3,0.1987584175084175
schafer_phyllosphere_2022,18,357,distributed,lambda=10,3,0.2301323427921893
schafer_phyllosphere_2022,19,100,restricted,lambda=0.01,2,0.15000000000000002
schafer_phyllosphere_2022,19,100,restricted,lambda=0.1,2,0.15000000000000002
schafer_phyllosphere_2022,19,100,restricted,lambda=1,2,0.15000000000000002
schafer_phyllosphere_2022,19,100,restricted,lambda=10,2,0.15000000000000002
schafer_phyllosphere_2022,19,200,restricted,lambda=0.01,3,0.44707977207977206
schafer_phyllosphere_2022,19,200,restricted,lambda=0.1,3,0.39786324786324784
schafer_phyllosphere_2022,19,200,restricted,lambda=1,3,0.5228260869565217
schafer_phyllosphere_2022,19,200,restricted,lambda=10,3,0.481086506086506
schafer_phyllosphere_2022,19,200,distributed,lambda=0.01,3,0.11787252658500473
schafer_phyllosphere_2022,19,200,distributed,lambda=0.1,3,0.10924090529353687
schafer_phyllosphere_2022,19,200,distributed,lambda=1,3,0.15456349206349207
schafer_phyllosphere_2022,19,200,distributed,lambda=10,3,0.35529100529100527
schafer_phyllosphere_2022,19,357,restricted,lambda=0.01,3,0.5614942528735632
schafer_phyllosphere_2022,19,357,restricted,lambda=0.1,3,0.5825091575091575
schafer_phyllosphere_2022,19,357,restricted,lambda=1,3,0.5200296616963284
schafer_phyllosphere_2022,19,357,restricted,lambda=10,3,0.47989252127183163
schafer_phyllosphere_2022,19,357,distributed,lambda=0.01,3,0.21465021333442383
schafer_phyllosphere_2022,19,357,distributed,lambda=0.1,3,0.24957663396174723
schafer_phyllosphere_2022,19,357,distributed,lambda=1,3,0.2675266972708552
schafer_phyllosphere_2022,19,357,distributed,lambda=10,3,0.24972533656498122
schafer_phyllosphere_2022,20,100,distributed,lambda=0.01,3,0.21428571428571427
schafer_phyllosphere_2022,20,100,distributed,lambda=0.1,3,0.21428571428571427
schafer_phyllosphere_2022,20,100,distributed,lambda=1,3,0.21428571428571427
schafer_phyllosphere_2022,20,100,distributed,lambda=10,3,0.21428571428571427
schafer_phyllosphere_2022,20,200,restricted,lambda=0.01,3,0.5370370370370371
schafer_phyllosphere_2022,20,200,restricted,lambda=0.1,3,0.5370370370370371
schafer_phyllosphere_2022,20,200,restricted,lambda=1,3,0.5370370370370371
schafer_phyllosphere_2022,20,200,restricted,lambda=10,3,0.5370370370370371
schafer_phyllosphere_2022,20,200,distributed,lambda=0.01,3,0.08459857372900852
schafer_phyllosphere_2022,20,200,distributed,lambda=0.1,3,0.09019129019129019
schafer_phyllosphere_2022,20,200,distributed,lambda=1,3,0.10251322751322751
schafer_phyllosphere_2022,20,200,distributed,lambda=10,3,0.09788359788359789
schafer_phyllosphere_2022,20,357,restricted,lambda=0.01,3,0.7222222222222222
schafer_phyllosphere_2022,20,357,restricted,lambda=0.1,3,0.5666666666666665
schafer_phyllosphere_2022,20,357,restricted,lambda=1,3,0.5231481481481481
schafer_phyllosphere_2022,20,357,restricted,lambda=10,3,0.5719696969696969
schafer_phyllosphere_2022,20,357,distributed,lambda=0.01,3,0.07104812492743527
schafer_phyllosphere_2022,20,357,distributed,lambda=0.1,3,0.0639648931315598
schafer_phyllosphere_2022,20,357,distributed,lambda=1,3,0.06780896522832007
schafer_phyllosphere_2022,20,357,distributed,lambda=10,3,0.10196651760119252
