analysis_set,repeat,status,test_pairs,test_interactions,test_neutrals,budget_pairs,method,auprc,auroc,fallback,selected_setting,training_interactions,training_neutrals,test_taxon_coverage,test_pairs_both_taxa_covered
butyrate_assembly_2021,7,ok,24,21,3,10,Poisson GLMNet,0.8410275008461652,0.4761904761904762,,,,,,
butyrate_assembly_2021,7,ok,24,21,3,10,SparCC,0.9412595711501544,0.6190476190476191,,,,,,
butyrate_assembly_2021,7,ok,24,21,3,10,SPIEC-EASI,0.875,0.5,,,,,,
butyrate_assembly_2021,7,ok,24,21,3,10,LENS restricted,0.8147638174396246,0.380952380952381,False,lambda=1,5.0,5.0,0.0,0.0
butyrate_assembly_2021,7,ok,24,21,3,10,LENS distributed,0.9140205548631506,0.5873015873015873,False,lambda=10,7.0,3.0,0.4,0.20833333333333334
butyrate_assembly_2021,7,ok,24,21,3,13,OneNet,0.8913641351202648,0.46031746031746035,,,,,,
butyrate_assembly_2021,7,ok,24,21,3,13,Fixed mean,0.8746781512350326,0.5238095238095238,,,,,,
butyrate_assembly_2021,7,ok,24,21,3,13,PLNNetwork,0.8670368924570606,0.5,,,,,,
butyrate_assembly_2021,7,ok,24,21,3,13,Poisson GLMNet,0.8410275008461652,0.4761904761904762,,,,,,
butyrate_assembly_2021,7,ok,24,21,3,13,SparCC,0.9412595711501544,0.6190476190476191,,,,,,
butyrate_assembly_2021,7,ok,24,21,3,13,SPIEC-EASI,0.875,0.5,,,,,,
butyrate_assembly_2021,7,ok,24,21,3,13,LENS restricted,0.8147638174396246,0.380952380952381,False,lambda=1,8.0,5.0,0.0,0.0
butyrate_assembly_2021,7,ok,24,21,3,13,LENS distributed,0.8242967526117055,0.3492063492063492,False,lambda=10,8.0,5.0,0.5,0.375
butyrate_assembly_2021,8,ok,14,12,2,5,OneNet,0.7829244829244829,0.125,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,5,Fixed mean,0.8289062789062789,0.2708333333333333,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,5,PLNNetwork,0.8318061568061569,0.25,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,5,Poisson GLMNet,0.8991443741443742,0.45833333333333337,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,5,SparCC,0.8632647445147446,0.41666666666666663,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,5,SPIEC-EASI,0.8571428571428571,0.5,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,5,LENS restricted,0.8289062789062789,0.2708333333333333,True,lambda=10,3.0,2.0,0.0,0.0
butyrate_assembly_2021,8,ok,14,12,2,5,LENS distributed,0.8289062789062789,0.2708333333333333,True,lambda=10,3.0,2.0,0.1111111111111111,0.0
butyrate_assembly_2021,8,ok,14,12,2,10,OneNet,0.7829244829244829,0.125,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,10,Fixed mean,0.8289062789062789,0.2708333333333333,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,10,PLNNetwork,0.8318061568061569,0.25,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,10,Poisson GLMNet,0.8991443741443742,0.45833333333333337,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,10,SparCC,0.8632647445147446,0.41666666666666663,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,10,SPIEC-EASI,0.8571428571428571,0.5,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,10,LENS restricted,0.8386285011285012,0.25,False,lambda=10,6.0,4.0,0.0,0.0
butyrate_assembly_2021,8,ok,14,12,2,10,LENS distributed,0.8177951677951678,0.20833333333333331,False,lambda=10,6.0,4.0,0.3333333333333333,0.14285714285714285
butyrate_assembly_2021,8,ok,14,12,2,13,OneNet,0.7829244829244829,0.125,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,13,Fixed mean,0.8289062789062789,0.2708333333333333,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,13,PLNNetwork,0.8318061568061569,0.25,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,13,Poisson GLMNet,0.8991443741443742,0.45833333333333337,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,13,SparCC,0.8632647445147446,0.41666666666666663,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,13,SPIEC-EASI,0.8571428571428571,0.5,,,,,,
butyrate_assembly_2021,8,ok,14,12,2,13,LENS restricted,0.7693824693824693,0.20833333333333334,False,lambda=0.1,8.0,5.0,0.0,0.0
butyrate_assembly_2021,8,ok,14,12,2,13,LENS distributed,0.7483507233507233,0.125,False,lambda=0.1,8.0,5.0,0.3333333333333333,0.14285714285714285
butyrate_assembly_2021,9,ok,15,7,8,5,OneNet,0.7174603174603174,0.6071428571428571,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,5,Fixed mean,0.5814324564324564,0.5178571428571428,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,5,PLNNetwork,0.49523809523809514,0.5535714285714286,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,5,Poisson GLMNet,0.4929181929181929,0.5,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,5,SparCC,0.5587301587301587,0.4821428571428571,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,5,SPIEC-EASI,0.4666666666666667,0.5,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,5,LENS restricted,0.5814324564324564,0.5178571428571428,True,lambda=0.01,5.0,0.0,0.0,0.0
butyrate_assembly_2021,9,ok,15,7,8,5,LENS distributed,0.5814324564324564,0.5178571428571428,True,lambda=0.01,5.0,0.0,0.2,0.06666666666666667
butyrate_assembly_2021,9,ok,15,7,8,10,OneNet,0.7174603174603174,0.6071428571428571,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,10,Fixed mean,0.5814324564324564,0.5178571428571428,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,10,PLNNetwork,0.49523809523809514,0.5535714285714286,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,10,Poisson GLMNet,0.4929181929181929,0.5,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,10,SparCC,0.5587301587301587,0.4821428571428571,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,10,SPIEC-EASI,0.4666666666666667,0.5,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,10,LENS restricted,0.5814324564324564,0.5178571428571428,True,lambda=0.01,9.0,1.0,0.0,0.0
butyrate_assembly_2021,9,ok,15,7,8,10,LENS distributed,0.5814324564324564,0.5178571428571428,True,lambda=0.01,9.0,1.0,0.4,0.3333333333333333
butyrate_assembly_2021,9,ok,15,7,8,13,OneNet,0.7174603174603174,0.6071428571428571,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,13,Fixed mean,0.5814324564324564,0.5178571428571428,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,13,PLNNetwork,0.49523809523809514,0.5535714285714286,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,13,Poisson GLMNet,0.4929181929181929,0.5,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,13,SparCC,0.5587301587301587,0.4821428571428571,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,13,SPIEC-EASI,0.4666666666666667,0.5,,,,,,
butyrate_assembly_2021,9,ok,15,7,8,13,LENS restricted,0.5814324564324564,0.5178571428571428,True,lambda=0.01,12.0,1.0,0.0,0.0
butyrate_assembly_2021,9,ok,15,7,8,13,LENS distributed,0.5814324564324564,0.5178571428571428,True,lambda=0.01,12.0,1.0,0.4,0.3333333333333333
butyrate_assembly_2021,10,ok,22,14,8,5,OneNet,0.6423216820773211,0.4642857142857143,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,5,Fixed mean,0.7428552122603427,0.5089285714285714,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,5,PLNNetwork,0.6973484848484849,0.5178571428571428,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,5,Poisson GLMNet,0.6257287880187039,0.5133928571428571,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,5,SparCC,0.7384798257420989,0.4910714285714286,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,5,SPIEC-EASI,0.6363636363636364,0.5,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,5,LENS restricted,0.7428552122603427,0.5089285714285714,True,lambda=10,3.0,2.0,0.0,0.0
butyrate_assembly_2021,10,ok,22,14,8,5,LENS distributed,0.7428552122603427,0.5089285714285714,True,lambda=0.01,4.0,1.0,0.3,0.13636363636363635
butyrate_assembly_2021,10,ok,22,14,8,10,OneNet,0.6423216820773211,0.4642857142857143,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,10,Fixed mean,0.7428552122603427,0.5089285714285714,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,10,PLNNetwork,0.6973484848484849,0.5178571428571428,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,10,Poisson GLMNet,0.6257287880187039,0.5133928571428571,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,10,SparCC,0.7384798257420989,0.4910714285714286,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,10,SPIEC-EASI,0.6363636363636364,0.5,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,10,LENS restricted,0.7428552122603427,0.5089285714285714,True,lambda=10,8.0,2.0,0.0,0.0
butyrate_assembly_2021,10,ok,22,14,8,10,LENS distributed,0.7520853961754005,0.5357142857142857,False,lambda=10,7.0,3.0,0.3,0.13636363636363635
butyrate_assembly_2021,10,ok,22,14,8,13,OneNet,0.6423216820773211,0.4642857142857143,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,13,Fixed mean,0.7428552122603427,0.5089285714285714,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,13,PLNNetwork,0.6973484848484849,0.5178571428571428,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,13,Poisson GLMNet,0.6257287880187039,0.5133928571428571,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,13,SparCC,0.7384798257420989,0.4910714285714286,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,13,SPIEC-EASI,0.6363636363636364,0.5,,,,,,
butyrate_assembly_2021,10,ok,22,14,8,13,LENS restricted,0.7231851997331873,0.4732142857142857,False,lambda=10,10.0,3.0,0.0,0.0
butyrate_assembly_2021,10,ok,22,14,8,13,LENS distributed,0.7449722478857816,0.5178571428571429,False,lambda=10,10.0,3.0,0.4,0.2727272727272727
butyrate_assembly_2021,11,ok,8,6,2,5,OneNet,0.8178571428571428,0.5833333333333334,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,5,Fixed mean,0.8972222222222223,0.6666666666666667,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,5,PLNNetwork,0.6496031746031745,0.16666666666666666,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,5,Poisson GLMNet,0.6968253968253968,0.3333333333333333,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,5,SparCC,1.0,1.0,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,5,SPIEC-EASI,0.75,0.5,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,5,LENS restricted,0.8972222222222223,0.6666666666666667,True,lambda=0.01,5.0,0.0,0.0,0.0
butyrate_assembly_2021,11,ok,8,6,2,5,LENS distributed,0.8972222222222223,0.6666666666666667,True,lambda=0.01,4.0,1.0,0.2222222222222222,0.0
butyrate_assembly_2021,11,ok,8,6,2,10,OneNet,0.8178571428571428,0.5833333333333334,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,10,Fixed mean,0.8972222222222223,0.6666666666666667,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,10,PLNNetwork,0.6496031746031745,0.16666666666666666,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,10,Poisson GLMNet,0.6968253968253968,0.3333333333333333,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,10,SparCC,1.0,1.0,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,10,SPIEC-EASI,0.75,0.5,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,10,LENS restricted,0.9761904761904762,0.9166666666666667,False,lambda=10,7.0,3.0,0.0,0.0
butyrate_assembly_2021,11,ok,8,6,2,10,LENS distributed,0.8734126984126984,0.6666666666666666,False,lambda=0.01,6.0,4.0,0.4444444444444444,0.0
butyrate_assembly_2021,11,ok,8,6,2,13,OneNet,0.8178571428571428,0.5833333333333334,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,13,Fixed mean,0.8972222222222223,0.6666666666666667,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,13,PLNNetwork,0.6496031746031745,0.16666666666666666,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,13,Poisson GLMNet,0.6968253968253968,0.3333333333333333,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,13,SparCC,1.0,1.0,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,13,SPIEC-EASI,0.75,0.5,,,,,,
butyrate_assembly_2021,11,ok,8,6,2,13,LENS restricted,0.915079365079365,0.75,False,lambda=1,8.0,5.0,0.0,0.0
butyrate_assembly_2021,11,ok,8,6,2,13,LENS distributed,0.8734126984126984,0.6666666666666666,False,lambda=0.01,7.0,6.0,0.4444444444444444,0.0
butyrate_assembly_2021,12,ok,20,19,1,5,OneNet,0.9819994387413322,0.6842105263157895,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,5,Fixed mean,0.9999999999999998,1.0,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,5,PLNNetwork,0.9842105263157892,0.8421052631578947,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,5,Poisson GLMNet,0.9890092879256964,0.7894736842105263,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,5,SparCC,0.9973684210526315,0.9473684210526315,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,5,SPIEC-EASI,0.95,0.5,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,5,LENS restricted,0.9999999999999998,1.0,True,lambda=10,2.0,3.0,0.0,0.0
butyrate_assembly_2021,12,ok,20,19,1,5,LENS distributed,0.9999999999999998,1.0,True,lambda=10,3.0,2.0,0.5555555555555556,0.3
butyrate_assembly_2021,12,ok,20,19,1,10,OneNet,0.9819994387413322,0.6842105263157895,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,10,Fixed mean,0.9999999999999998,1.0,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,10,PLNNetwork,0.9842105263157892,0.8421052631578947,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,10,Poisson GLMNet,0.9890092879256964,0.7894736842105263,,,,,,
butyrate_assembly_2021,12,ok,20,19,1,10,SparCC,0.9973684210526315,0.9473684210526315,,,,,,
