analysis_set,repeat,fold,budget_label,budget_pairs,training_positives,training_neutrals,test_pairs,test_positives,selected_setting,supervised_auprc,onenet_auprc,auprc_difference,supervised_auroc,onenet_auroc
schafer_phyllosphere_2022,5,1,100,100,1,99,305,7,lambda=0.01,0.13117308747533954,0.16772953503820348,-0.03655644756286394,0.8120805369127517,0.8192713326941514
schafer_phyllosphere_2022,5,1,200,200,4,196,305,7,lambda=10,0.10227402467662208,0.16772953503820348,-0.0654555103615814,0.8566634707574305,0.8192713326941514
schafer_phyllosphere_2022,5,1,500,500,12,488,305,7,lambda=10,0.18255899658397445,0.16772953503820348,0.014829461545770972,0.8753595397890701,0.8192713326941514
schafer_phyllosphere_2022,5,1,1000,1000,27,973,305,7,lambda=0.01,0.2604701408694149,0.16772953503820348,0.09274060583121141,0.9194630872483222,0.8192713326941514
schafer_phyllosphere_2022,5,1,maximum,1219,31,1188,305,7,lambda=0.1,0.3148175633889919,0.16772953503820348,0.14708802835078844,0.9247363374880153,0.8192713326941514
schafer_phyllosphere_2022,5,2,10,10,0,10,305,8,lambda=0.01,0.2398856475014942,0.23608806770571475,0.0037975797957794377,0.9402356902356902,0.8278619528619529
schafer_phyllosphere_2022,5,2,20,20,0,20,305,8,lambda=0.01,0.2398856475014942,0.23608806770571475,0.0037975797957794377,0.9402356902356902,0.8278619528619529
schafer_phyllosphere_2022,5,2,50,50,2,48,305,8,lambda=10,0.2398856475014942,0.23608806770571475,0.0037975797957794377,0.9402356902356902,0.8278619528619529
schafer_phyllosphere_2022,5,2,100,100,3,97,305,8,lambda=10,0.21138635786188648,0.23608806770571475,-0.024701709843828273,0.9191919191919192,0.8278619528619529
schafer_phyllosphere_2022,5,2,200,200,5,195,305,8,lambda=0.01,0.17147745660944302,0.23608806770571475,-0.06461061109627173,0.46170033670033667,0.8278619528619529
schafer_phyllosphere_2022,5,2,500,500,14,486,305,8,lambda=0.1,0.19605577364328203,0.23608806770571475,-0.04003229406243272,0.8981481481481481,0.8278619528619529
schafer_phyllosphere_2022,5,2,1000,1000,26,974,305,8,lambda=0.1,0.2751263952550717,0.23608806770571475,0.03903832754935696,0.9162457912457912,0.8278619528619529
schafer_phyllosphere_2022,5,2,maximum,1219,30,1189,305,8,lambda=0.01,0.3256349206349206,0.23608806770571475,0.08954685292920586,0.9309764309764311,0.8278619528619529
schafer_phyllosphere_2022,5,3,10,10,1,9,305,8,lambda=0.01,0.45193726650062266,0.1775880919559588,0.2743491745446639,0.9313973063973064,0.8665824915824916
schafer_phyllosphere_2022,5,3,20,20,2,18,305,8,lambda=10,0.45193726650062266,0.1775880919559588,0.2743491745446639,0.9313973063973064,0.8665824915824916
schafer_phyllosphere_2022,5,3,50,50,2,48,305,8,lambda=10,0.45193726650062266,0.1775880919559588,0.2743491745446639,0.9313973063973064,0.8665824915824916
schafer_phyllosphere_2022,5,3,100,100,5,95,305,8,lambda=1,0.34102272111535953,0.1775880919559588,0.16343462915940074,0.8728956228956228,0.8665824915824916
schafer_phyllosphere_2022,5,3,200,200,5,195,305,8,lambda=1,0.34391120328354446,0.1775880919559588,0.16632311132758568,0.8762626262626262,0.8665824915824916
schafer_phyllosphere_2022,5,3,500,500,15,485,305,8,lambda=0.1,0.5170002300437083,0.1775880919559588,0.3394121380877495,0.9490740740740741,0.8665824915824916
schafer_phyllosphere_2022,5,3,1000,1000,26,974,305,8,lambda=0.01,0.5991962559291821,0.1775880919559588,0.4216081639732233,0.9663299663299663,0.8665824915824916
schafer_phyllosphere_2022,5,3,maximum,1219,30,1189,305,8,lambda=0.01,0.6315663503163503,0.1775880919559588,0.4539782583603915,0.9709595959595959,0.8665824915824916
schafer_phyllosphere_2022,5,4,10,10,0,10,305,8,lambda=0.01,0.13531038248495084,0.11060339621388719,0.024706986271063644,0.8964646464646464,0.8320707070707071
schafer_phyllosphere_2022,5,4,20,20,1,19,305,8,lambda=0.01,0.13531038248495084,0.11060339621388719,0.024706986271063644,0.8964646464646464,0.8320707070707071
schafer_phyllosphere_2022,5,4,50,50,1,49,305,8,lambda=0.01,0.13531038248495084,0.11060339621388719,0.024706986271063644,0.8964646464646464,0.8320707070707071
schafer_phyllosphere_2022,5,4,100,100,4,96,305,8,lambda=1,0.21022932211482076,0.11060339621388719,0.09962592590093357,0.8573232323232324,0.8320707070707071
schafer_phyllosphere_2022,5,4,200,200,7,193,305,8,lambda=1,0.12283904648345931,0.11060339621388719,0.012235650269572115,0.8745791245791246,0.8320707070707071
schafer_phyllosphere_2022,5,4,500,500,14,486,305,8,lambda=1,0.1662922914547111,0.11060339621388719,0.05568889524082392,0.906144781144781,0.8320707070707071
schafer_phyllosphere_2022,5,4,1000,1000,27,973,305,8,lambda=0.01,0.23221711098232395,0.11060339621388719,0.12161371476843676,0.9423400673400674,0.8320707070707071
schafer_phyllosphere_2022,5,4,maximum,1219,30,1189,305,8,lambda=0.01,0.2304125816993464,0.11060339621388719,0.1198091854854592,0.9419191919191919,0.8320707070707071
schafer_phyllosphere_2022,5,5,10,10,0,10,304,7,lambda=0.01,0.2784606718817245,0.17764225366023087,0.10081841822149365,0.9292929292929293,0.8520923520923521
schafer_phyllosphere_2022,5,5,20,20,1,19,304,7,lambda=0.01,0.2784606718817245,0.17764225366023087,0.10081841822149365,0.9292929292929293,0.8520923520923521
schafer_phyllosphere_2022,5,5,50,50,1,49,304,7,lambda=0.01,0.2784606718817245,0.17764225366023087,0.10081841822149365,0.9292929292929293,0.8520923520923521
schafer_phyllosphere_2022,5,5,100,100,3,97,304,7,lambda=10,0.4039714058881556,0.17764225366023087,0.22632915222792474,0.9350649350649352,0.8520923520923521
schafer_phyllosphere_2022,5,5,200,200,6,194,304,7,lambda=1,0.33372297549156654,0.17764225366023087,0.15608072183133567,0.9037999037999037,0.8520923520923521
schafer_phyllosphere_2022,5,5,500,500,15,485,304,7,lambda=0.01,0.47057405491975574,0.17764225366023087,0.2929318012595249,0.935064935064935,0.8520923520923521
schafer_phyllosphere_2022,5,5,1000,1000,28,972,304,7,lambda=0.01,0.4813556757325754,0.17764225366023087,0.30371342207234453,0.9254449254449255,0.8520923520923521
schafer_phyllosphere_2022,5,5,maximum,1220,31,1189,304,7,lambda=0.01,0.4781740016961692,0.17764225366023087,0.3005317480359383,0.9283309283309283,0.8520923520923521
schafer_phyllosphere_2022,6,1,10,10,1,9,305,7,lambda=0.01,0.2843691681746522,0.1692439143172832,0.11512525385736899,0.926653883029722,0.8619367209971238
schafer_phyllosphere_2022,6,1,20,20,1,19,305,7,lambda=0.01,0.2843691681746522,0.1692439143172832,0.11512525385736899,0.926653883029722,0.8619367209971238
schafer_phyllosphere_2022,6,1,50,50,5,45,305,7,lambda=0.1,0.39759094520999283,0.1692439143172832,0.22834703089270963,0.8935762224352828,0.8619367209971238
schafer_phyllosphere_2022,6,1,100,100,5,95,305,7,lambda=0.1,0.42365835222978077,0.1692439143172832,0.25441443791249757,0.8935762224352828,0.8619367209971238
schafer_phyllosphere_2022,6,1,200,200,10,190,305,7,lambda=10,0.30774019262391356,0.1692439143172832,0.13849627830663036,0.9338446788111218,0.8619367209971238
schafer_phyllosphere_2022,6,1,500,500,14,486,305,7,lambda=1,0.3471994671994672,0.1692439143172832,0.177955552882184,0.9419942473633749,0.8619367209971238
schafer_phyllosphere_2022,6,1,1000,1000,25,975,305,7,lambda=0.1,0.39770809068044094,0.1692439143172832,0.22846417636315774,0.9587727708533078,0.8619367209971238
schafer_phyllosphere_2022,6,1,maximum,1219,31,1188,305,7,lambda=0.01,0.5226996061582527,0.1692439143172832,0.35345569184096953,0.9789069990412272,0.8619367209971238
schafer_phyllosphere_2022,6,2,10,10,0,10,305,8,lambda=0.01,0.23143228146765882,0.12635509854914653,0.10507718291851229,0.9259259259259259,0.8529040404040404
schafer_phyllosphere_2022,6,2,20,20,0,20,305,8,lambda=0.01,0.23143228146765882,0.12635509854914653,0.10507718291851229,0.9259259259259259,0.8529040404040404
schafer_phyllosphere_2022,6,2,50,50,2,48,305,8,lambda=10,0.23143228146765882,0.12635509854914653,0.10507718291851229,0.9259259259259259,0.8529040404040404
schafer_phyllosphere_2022,6,2,100,100,5,95,305,8,lambda=10,0.2686703738512949,0.12635509854914653,0.14231527530214835,0.9360269360269361,0.8529040404040404
schafer_phyllosphere_2022,6,2,200,200,6,194,305,8,lambda=10,0.28901527415934714,0.12635509854914653,0.1626601756102006,0.9410774410774411,0.8529040404040404
schafer_phyllosphere_2022,6,2,500,500,11,489,305,8,lambda=0.01,0.6470241892610313,0.12635509854914653,0.5206690907118848,0.9785353535353536,0.8529040404040404
schafer_phyllosphere_2022,6,2,1000,1000,23,977,305,8,lambda=0.01,0.3881911947701421,0.12635509854914653,0.2618360962209956,0.9364478114478114,0.8529040404040404
schafer_phyllosphere_2022,6,2,maximum,1219,30,1189,305,8,lambda=0.1,0.30303118816049845,0.12635509854914653,0.17667608961135192,0.9313973063973064,0.8529040404040404
schafer_phyllosphere_2022,6,3,10,10,0,10,305,8,lambda=0.01,0.21711528457452367,0.17377854988149105,0.04333673469303262,0.9204545454545455,0.8718434343434344
schafer_phyllosphere_2022,6,3,20,20,0,20,305,8,lambda=0.01,0.21711528457452367,0.17377854988149105,0.04333673469303262,0.9204545454545455,0.8718434343434344
schafer_phyllosphere_2022,6,3,50,50,0,50,305,8,lambda=0.01,0.21711528457452367,0.17377854988149105,0.04333673469303262,0.9204545454545455,0.8718434343434344
schafer_phyllosphere_2022,6,3,100,100,2,98,305,8,lambda=10,0.21711528457452367,0.17377854988149105,0.04333673469303262,0.9204545454545455,0.8718434343434344
schafer_phyllosphere_2022,6,3,200,200,3,197,305,8,lambda=10,0.172657069753478,0.17377854988149105,-0.0011214801280130526,0.8859427609427608,0.8718434343434344
schafer_phyllosphere_2022,6,3,500,500,10,490,305,8,lambda=0.01,0.3776157850854495,0.17377854988149105,0.20383723520395847,0.914983164983165,0.8718434343434344
schafer_phyllosphere_2022,6,3,1000,1000,24,976,305,8,lambda=1,0.19356138273013634,0.17377854988149105,0.019782832848645293,0.8985690235690236,0.8718434343434344
schafer_phyllosphere_2022,6,3,maximum,1219,30,1189,305,8,lambda=0.01,0.23495504776754775,0.17377854988149105,0.0611764978860567,0.9023569023569024,0.8718434343434344
schafer_phyllosphere_2022,6,4,10,10,0,10,305,8,lambda=0.01,0.2931340864186609,0.19847780171546772,0.09465628470319318,0.9238215488215489,0.8724747474747475
schafer_phyllosphere_2022,6,4,20,20,0,20,305,8,lambda=0.01,0.2931340864186609,0.19847780171546772,0.09465628470319318,0.9238215488215489,0.8724747474747475
schafer_phyllosphere_2022,6,4,50,50,0,50,305,8,lambda=0.01,0.2931340864186609,0.19847780171546772,0.09465628470319318,0.9238215488215489,0.8724747474747475
schafer_phyllosphere_2022,6,4,100,100,4,96,305,8,lambda=10,0.2997691546049494,0.19847780171546772,0.10129135288948168,0.9095117845117845,0.8724747474747475
schafer_phyllosphere_2022,6,4,200,200,6,194,305,8,lambda=10,0.2918332501297412,0.19847780171546772,0.09335544841427348,0.912037037037037,0.8724747474747475
schafer_phyllosphere_2022,6,4,500,500,17,483,305,8,lambda=0.01,0.3571557686490763,0.19847780171546772,0.15867796693360856,0.9482323232323232,0.8724747474747475
schafer_phyllosphere_2022,6,4,1000,1000,27,973,305,8,lambda=0.01,0.34336456671982984,0.19847780171546772,0.14488676500436212,0.9461279461279462,0.8724747474747475
schafer_phyllosphere_2022,6,4,maximum,1219,30,1189,305,8,lambda=0.01,0.3665338816978404,0.19847780171546772,0.16805607998237268,0.949074074074074,0.8724747474747475
schafer_phyllosphere_2022,6,5,10,10,0,10,304,7,lambda=0.01,0.2335724950932324,0.17758809078350593,0.05598440430972648,0.8225108225108225,0.7551707551707553
schafer_phyllosphere_2022,6,5,20,20,0,20,304,7,lambda=0.01,0.2335724950932324,0.17758809078350593,0.05598440430972648,0.8225108225108225,0.7551707551707553
schafer_phyllosphere_2022,6,5,50,50,1,49,304,7,lambda=0.01,0.2335724950932324,0.17758809078350593,0.05598440430972648,0.8225108225108225,0.7551707551707553
schafer_phyllosphere_2022,6,5,100,100,4,96,304,7,lambda=10,0.30279136411364554,0.17758809078350593,0.12520327333013961,0.8773448773448773,0.7551707551707553
schafer_phyllosphere_2022,6,5,200,200,6,194,304,7,lambda=10,0.2779693693161985,0.17758809078350593,0.10038127853269255,0.8677248677248677,0.7551707551707553
schafer_phyllosphere_2022,6,5,500,500,13,487,304,7,lambda=10,0.28259430570835914,0.17758809078350593,0.10500621492485321,0.8816738816738816,0.7551707551707553
schafer_phyllosphere_2022,6,5,1000,1000,27,973,304,7,lambda=0.01,0.3853634690591212,0.17758809078350593,0.2077753782756153,0.9264069264069265,0.7551707551707553
schafer_phyllosphere_2022,6,5,maximum,1220,31,1189,304,7,lambda=0.01,0.3903809366104448,0.17758809078350593,0.2127928458269389,0.9259259259259258,0.7551707551707553
schafer_phyllosphere_2022,7,1,10,10,1,9,305,7,lambda=0.01,0.16240683446654192,0.0968905086321916,0.06551632583435031,0.9261744966442953,0.8135186960690317
schafer_phyllosphere_2022,7,1,20,20,1,19,305,7,lambda=0.01,0.16240683446654192,0.0968905086321916,0.06551632583435031,0.9261744966442953,0.8135186960690317
schafer_phyllosphere_2022,7,1,50,50,3,47,305,7,lambda=10,0.20575049519148897,0.0968905086321916,0.10885998655929736,0.8331735378715245,0.8135186960690317
schafer_phyllosphere_2022,7,1,100,100,4,96,305,7,lambda=1,0.1893875373774082,0.0968905086321916,0.0924970287452166,0.7555129434324064,0.8135186960690317
schafer_phyllosphere_2022,7,1,200,200,6,194,305,7,lambda=10,0.22026527148623634,0.0968905086321916,0.12337476285404474,0.8734419942473634,0.8135186960690317
schafer_phyllosphere_2022,7,1,500,500,13,487,305,7,lambda=10,0.1621733085661996,0.0968905086321916,0.065282799934008,0.8940556088207096,0.8135186960690317
schafer_phyllosphere_2022,7,1,1000,1000,25,975,305,7,lambda=0.01,0.25433733745137255,0.0968905086321916,0.15744682881918093,0.8954937679769894,0.8135186960690317
schafer_phyllosphere_2022,7,1,maximum,1219,31,1188,305,7,lambda=0.01,0.2533752354591935,0.0968905086321916,0.15648472682700187,0.8945349952061361,0.8135186960690317
schafer_phyllosphere_2022,7,2,10,10,0,10,305,8,lambda=0.01,0.2895769984341797,0.12943904901141745,0.16013794942276227,0.9242424242424242,0.875
schafer_phyllosphere_2022,7,2,20,20,0,20,305,8,lambda=0.01,0.2895769984341797,0.12943904901141745,0.16013794942276227,0.9242424242424242,0.875
schafer_phyllosphere_2022,7,2,50,50,1,49,305,8,lambda=0.01,0.2895769984341797,0.12943904901141745,0.16013794942276227,0.9242424242424242,0.875
schafer_phyllosphere_2022,7,2,100,100,1,99,305,8,lambda=0.01,0.2895769984341797,0.12943904901141745,0.16013794942276227,0.9242424242424242,0.875
schafer_phyllosphere_2022,7,2,200,200,5,195,305,8,lambda=0.01,0.4426560047095761,0.12943904901141745,0.31321695569815866,0.938973063973064,0.875
schafer_phyllosphere_2022,7,2,500,500,9,491,305,8,lambda=0.1,0.33308918264275406,0.12943904901141745,0.2036501336313366,0.9351851851851852,0.875
schafer_phyllosphere_2022,7,2,1000,1000,25,975,305,8,lambda=0.01,0.26535307657598683,0.12943904901141745,0.13591402756456938,0.9423400673400673,0.875
schafer_phyllosphere_2022,7,2,maximum,1219,30,1189,305,8,lambda=0.01,0.25681057237218496,0.12943904901141745,0.1273715233607675,0.9339225589225589,0.875
schafer_phyllosphere_2022,7,3,10,10,1,9,305,8,lambda=0.01,0.31991868193998546,0.1471907820018795,0.17272789993810597,0.8417508417508417,0.7552609427609428
schafer_phyllosphere_2022,7,3,20,20,1,19,305,8,lambda=0.01,0.31991868193998546,0.1471907820018795,0.17272789993810597,0.8417508417508417,0.7552609427609428
schafer_phyllosphere_2022,7,3,50,50,1,49,305,8,lambda=0.01,0.31991868193998546,0.1471907820018795,0.17272789993810597,0.8417508417508417,0.7552609427609428
schafer_phyllosphere_2022,7,3,100,100,1,99,305,8,lambda=0.01,0.31991868193998546,0.1471907820018795,0.17272789993810597,0.8417508417508417,0.7552609427609428
schafer_phyllosphere_2022,7,3,200,200,4,196,305,8,lambda=10,0.2817893128610976,0.1471907820018795,0.1345985308592181,0.8960437710437711,0.7552609427609428
schafer_phyllosphere_2022,7,3,500,500,9,491,305,8,lambda=10,0.3756719758172026,0.1471907820018795,0.22848119381532309,0.9137205387205388,0.7552609427609428
schafer_phyllosphere_2022,7,3,1000,1000,20,980,305,8,lambda=0.01,0.3912628835627534,0.1471907820018795,0.24407210156087392,0.9545454545454546,0.7552609427609428
schafer_phyllosphere_2022,7,3,maximum,1219,30,1189,305,8,lambda=0.01,0.39629600568256906,0.1471907820018795,0.24910522368068957,0.9579124579124579,0.7552609427609428
schafer_phyllosphere_2022,7,4,10,10,0,10,305,8,lambda=0.01,0.2724071067821068,0.21013293975078184,0.062274167031324934,0.9259259259259259,0.8478535353535354
schafer_phyllosphere_2022,7,4,20,20,1,19,305,8,lambda=0.01,0.2724071067821068,0.21013293975078184,0.062274167031324934,0.9259259259259259,0.8478535353535354
schafer_phyllosphere_2022,7,4,50,50,2,48,305,8,lambda=10,0.2724071067821068,0.21013293975078184,0.062274167031324934,0.9259259259259259,0.8478535353535354
schafer_phyllosphere_2022,7,4,100,100,3,97,305,8,lambda=10,0.32234006303773743,0.21013293975078184,0.11220712328695559,0.9494949494949495,0.8478535353535354
schafer_phyllosphere_2022,7,4,200,200,8,192,305,8,lambda=10,0.35218621838687625,0.21013293975078184,0.1420532786360944,0.9503367003367003,0.8478535353535354
schafer_phyllosphere_2022,7,4,500,500,15,485,305,8,lambda=1,0.29032165697219875,0.21013293975078184,0.0801887172214169,0.9511784511784512,0.8478535353535354
schafer_phyllosphere_2022,7,4,1000,1000,26,974,305,8,lambda=0.01,0.5115468194086615,0.21013293975078184,0.3014138796578797,0.9730639730639731,0.8478535353535354
schafer_phyllosphere_2022,7,4,maximum,1219,30,1189,305,8,lambda=0.01,0.477138374592608,0.21013293975078184,0.26700543484182615,0.9722222222222222,0.8478535353535354
schafer_phyllosphere_2022,7,5,10,10,0,10,304,7,lambda=0.01,0.2919210159783924,0.24975127211969317,0.042169743858699205,0.9268879268879269,0.931938431938432
schafer_phyllosphere_2022,7,5,20,20,1,19,304,7,lambda=0.01,0.2919210159783924,0.24975127211969317,0.042169743858699205,0.9268879268879269,0.931938431938432
schafer_phyllosphere_2022,7,5,50,50,4,46,304,7,lambda=10,0.3468707482993197,0.24975127211969317,0.09711947617962652,0.9470899470899471,0.931938431938432
schafer_phyllosphere_2022,7,5,100,100,6,94,304,7,lambda=10,0.3596942412032525,0.24975127211969317,0.10994296908355933,0.9427609427609427,0.931938431938432
schafer_phyllosphere_2022,7,5,200,200,6,194,304,7,lambda=10,0.3517190512568664,0.24975127211969317,0.10196777913717325,0.9437229437229437,0.931938431938432
schafer_phyllosphere_2022,7,5,500,500,14,486,304,7,lambda=0.01,0.47441703429916043,0.24975127211969317,0.22466576217946727,0.9086099086099086,0.931938431938432
schafer_phyllosphere_2022,7,5,1000,1000,25,975,304,7,lambda=0.01,0.4193465264893836,0.24975127211969317,0.16959525436969042,0.9182299182299183,0.931938431938432
schafer_phyllosphere_2022,7,5,maximum,1220,31,1189,304,7,lambda=0.01,0.46224429754249446,0.24975127211969317,0.2124930254228013,0.9163059163059162,0.931938431938432
schafer_phyllosphere_2022,8,1,10,10,0,10,305,7,lambda=0.01,0.15778548560470457,0.18772688501574625,-0.02994139941104168,0.8748801534036434,0.9161073825503355
schafer_phyllosphere_2022,8,1,20,20,0,20,305,7,lambda=0.01,0.15778548560470457,0.18772688501574625,-0.02994139941104168,0.8748801534036434,0.9161073825503355
schafer_phyllosphere_2022,8,1,50,50,0,50,305,7,lambda=0.01,0.15778548560470457,0.18772688501574625,-0.02994139941104168,0.8748801534036434,0.9161073825503355
schafer_phyllosphere_2022,8,1,100,100,2,98,305,7,lambda=10,0.15778548560470457,0.18772688501574625,-0.02994139941104168,0.8748801534036434,0.9161073825503355
schafer_phyllosphere_2022,8,1,200,200,3,197,305,7,lambda=10,0.09012395158138735,0.18772688501574625,-0.0976029334343589,0.8374880153403643,0.9161073825503355
schafer_phyllosphere_2022,8,1,500,500,17,483,305,7,lambda=0.01,0.2155731322379698,0.18772688501574625,0.027846247222223564,0.9237775647171622,0.9161073825503355
schafer_phyllosphere_2022,8,1,1000,1000,26,974,305,7,lambda=0.01,0.26569262994258525,0.18772688501574625,0.077965744926839,0.9395973154362417,0.9161073825503355
schafer_phyllosphere_2022,8,1,maximum,1219,31,1188,305,7,lambda=0.01,0.22530062530062528,0.18772688501574625,0.03757374028487903,0.939117929050815,0.9161073825503355
schafer_phyllosphere_2022,8,2,10,10,0,10,305,8,lambda=0.01,0.3318258692365835,0.17524356168787011,0.1565823075487134,0.8918350168350169,0.8916245791245792
schafer_phyllosphere_2022,8,2,20,20,1,19,305,8,lambda=0.01,0.3318258692365835,0.17524356168787011,0.1565823075487134,0.8918350168350169,0.8916245791245792
schafer_phyllosphere_2022,8,2,50,50,2,48,305,8,lambda=10,0.3318258692365835,0.17524356168787011,0.1565823075487134,0.8918350168350169,0.8916245791245792
schafer_phyllosphere_2022,8,2,100,100,2,98,305,8,lambda=10,0.3318258692365835,0.17524356168787011,0.1565823075487134,0.8918350168350169,0.8916245791245792
schafer_phyllosphere_2022,8,2,200,200,4,196,305,8,lambda=10,0.41619385342789594,0.17524356168787011,0.24095029174002583,0.9044612794612795,0.8916245791245792
schafer_phyllosphere_2022,8,2,500,500,11,489,305,8,lambda=0.01,0.5224286808076225,0.17524356168787011,0.34718511911975236,0.9284511784511784,0.8916245791245792
schafer_phyllosphere_2022,8,2,1000,1000,24,976,305,8,lambda=0.01,0.508113758971602,0.17524356168787011,0.3328701972837319,0.9330808080808081,0.8916245791245792
schafer_phyllosphere_2022,8,2,maximum,1219,30,1189,305,8,lambda=0.01,0.49754525766927,0.17524356168787011,0.3223016959813999,0.9343434343434344,0.8916245791245792
schafer_phyllosphere_2022,8,3,10,10,0,10,305,8,lambda=0.01,0.3898064265739471,0.18512799785447362,0.20467842871947348,0.9221380471380471,0.7868265993265993
schafer_phyllosphere_2022,8,3,20,20,1,19,305,8,lambda=0.01,0.3898064265739471,0.18512799785447362,0.20467842871947348,0.9221380471380471,0.7868265993265993
schafer_phyllosphere_2022,8,3,50,50,1,49,305,8,lambda=0.01,0.3898064265739471,0.18512799785447362,0.20467842871947348,0.9221380471380471,0.7868265993265993
schafer_phyllosphere_2022,8,3,100,100,5,95,305,8,lambda=0.01,0.1862092984823936,0.18512799785447362,0.0010813006279199733,0.8463804713804715,0.7868265993265993
schafer_phyllosphere_2022,8,3,200,200,6,194,305,8,lambda=10,0.40103241001632783,0.18512799785447362,0.21590441216185421,0.9044612794612794,0.7868265993265993
schafer_phyllosphere_2022,8,3,500,500,16,484,305,8,lambda=0.01,0.46411315386997676,0.18512799785447362,0.2789851560155031,0.9276094276094276,0.7868265993265993
schafer_phyllosphere_2022,8,3,1000,1000,25,975,305,8,lambda=0.01,0.42410747317795044,0.18512799785447362,0.23897947532347683,0.9217171717171716,0.7868265993265993
schafer_phyllosphere_2022,8,3,maximum,1219,30,1189,305,8,lambda=0.01,0.44854765991064616,0.18512799785447362,0.2634196620561725,0.9259259259259259,0.7868265993265993
schafer_phyllosphere_2022,8,4,10,10,1,9,305,8,lambda=0.01,0.15988263496589145,0.15686726964665706,0.003015365319234381,0.8918350168350169,0.7853535353535352
schafer_phyllosphere_2022,8,4,20,20,1,19,305,8,lambda=0.01,0.15988263496589145,0.15686726964665706,0.003015365319234381,0.8918350168350169,0.7853535353535352
schafer_phyllosphere_2022,8,4,50,50,2,48,305,8,lambda=10,0.15988263496589145,0.15686726964665706,0.003015365319234381,0.8918350168350169,0.7853535353535352
schafer_phyllosphere_2022,8,4,100,100,2,98,305,8,lambda=10,0.15988263496589145,0.15686726964665706,0.003015365319234381,0.8918350168350169,0.7853535353535352
schafer_phyllosphere_2022,8,4,200,200,4,196,305,8,lambda=0.01,0.2249112311388526,0.15686726964665706,0.06804396149219555,0.8337542087542087,0.7853535353535352
schafer_phyllosphere_2022,8,4,500,500,10,490,305,8,lambda=10,0.20629340789277267,0.15686726964665706,0.04942613824611561,0.9351851851851852,0.7853535353535352
schafer_phyllosphere_2022,8,4,1000,1000,26,974,305,8,lambda=0.01,0.27813522572473515,0.15686726964665706,0.12126795607807808,0.9288720538720538,0.7853535353535352
schafer_phyllosphere_2022,8,4,maximum,1219,30,1189,305,8,lambda=0.01,0.3416343609689994,0.15686726964665706,0.18476709132234234,0.9284511784511785,0.7853535353535352
schafer_phyllosphere_2022,8,5,10,10,0,10,304,7,lambda=0.01,0.18187328373842004,0.16949930606742764,0.012373977670992409,0.9355459355459356,0.8412698412698413
schafer_phyllosphere_2022,8,5,20,20,0,20,304,7,lambda=0.01,0.18187328373842004,0.16949930606742764,0.012373977670992409,0.9355459355459356,0.8412698412698413
schafer_phyllosphere_2022,8,5,50,50,2,48,304,7,lambda=10,0.18187328373842004,0.16949930606742764,0.012373977670992409,0.9355459355459356,0.8412698412698413
schafer_phyllosphere_2022,8,5,100,100,2,98,304,7,lambda=10,0.18187328373842004,0.16949930606742764,0.012373977670992409,0.9355459355459356,0.8412698412698413
schafer_phyllosphere_2022,8,5,200,200,4,196,304,7,lambda=0.1,0.24751608041081724,0.16949930606742764,0.0780167743433896,0.9273689273689275,0.8412698412698413
schafer_phyllosphere_2022,8,5,500,500,10,490,304,7,lambda=1,0.24414113471475546,0.16949930606742764,0.07464182864732782,0.949013949013949,0.8412698412698413
schafer_phyllosphere_2022,8,5,1000,1000,26,974,304,7,lambda=0.01,0.21669391030293284,0.16949930606742764,0.0471946042355052,0.822029822029822,0.8412698412698413
schafer_phyllosphere_2022,8,5,maximum,1220,31,1189,304,7,lambda=0.01,0.3140703918267956,0.16949930606742764,0.14457108575936795,0.8994708994708994,0.8412698412698413
schafer_phyllosphere_2022,9,1,10,10,0,10,305,7,lambda=0.01,0.07545528937879979,0.08307481904453427,-0.007619529665734481,0.8279002876318312,0.8048897411313518
schafer_phyllosphere_2022,9,1,20,20,0,20,305,7,lambda=0.01,0.07545528937879979,0.08307481904453427,-0.007619529665734481,0.8279002876318312,0.8048897411313518
schafer_phyllosphere_2022,9,1,50,50,0,50,305,7,lambda=0.01,0.07545528937879979,0.08307481904453427,-0.007619529665734481,0.8279002876318312,0.8048897411313518
schafer_phyllosphere_2022,9,1,100,100,1,99,305,7,lambda=0.01,0.07545528937879979,0.08307481904453427,-0.007619529665734481,0.8279002876318312,0.8048897411313518
schafer_phyllosphere_2022,9,1,200,200,4,196,305,7,lambda=0.01,0.1543931650079657,0.08307481904453427,0.07131834596343144,0.7483221476510067,0.8048897411313518
schafer_phyllosphere_2022,9,1,500,500,11,489,305,7,lambda=0.1,0.14174670592877325,0.08307481904453427,0.05867188688423898,0.8350910834132312,0.8048897411313518
schafer_phyllosphere_2022,9,1,1000,1000,23,977,305,7,lambda=0.01,0.14301385258051333,0.08307481904453427,0.059939033535979055,0.8619367209971237,0.8048897411313518
schafer_phyllosphere_2022,9,1,maximum,1219,31,1188,305,7,lambda=0.01,0.14671808522740198,0.08307481904453427,0.06364326618286771,0.8748801534036433,0.8048897411313518
schafer_phyllosphere_2022,9,2,10,10,0,10,305,8,lambda=0.01,0.4875016149870801,0.40408694164278675,0.08341467334429337,0.95496632996633,0.9240319865319866
schafer_phyllosphere_2022,9,2,20,20,0,20,305,8,lambda=0.01,0.4875016149870801,0.40408694164278675,0.08341467334429337,0.95496632996633,0.9240319865319866
