analysis_set,label_budget,repeat,calibration_pairs,test_pairs,calibration_outcomes,test_outcomes,test_positives,test_prevalence,selected_unsupervised,selected_unsupervised_auprc,mean_rank_auprc,supervised_auprc,supervised_minus_selected,supervised_minus_mean_rank,selected_C,balanced_classes,plnnetwork_auprc,poisson_glmnet_auprc,sparcc_auprc
butyrate_assembly_2021,0.6,82,62,42,62,42,31,0.7380952380952381,SparCC,0.8040443400872657,0.6674903984822551,0.756218146976779,-0.0478261931104866,0.0887277484945239,0.001,False,0.7467144596262698,0.6588171499337917,0.8040443400872657
butyrate_assembly_2021,0.6,83,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.8185827679760567,0.8296405105657763,0.8238466028053595,0.0052638348293028,-0.0057939077604167,0.001,True,0.8185827679760567,0.7038789549847759,0.8903149470129093
butyrate_assembly_2021,0.6,84,62,42,62,42,31,0.7380952380952381,SparCC,0.8678696450934602,0.8444052336212975,0.7600837666747902,-0.10778587841867,-0.0843214669465073,10.0,True,0.8634446128337581,0.7076098960664429,0.8678696450934602
butyrate_assembly_2021,0.6,85,62,42,62,42,31,0.7380952380952381,SparCC,0.8022971584441614,0.7397557485065233,0.8399139623237057,0.0376168038795443,0.1001582138171824,0.01,True,0.8290542998507597,0.6782439931085736,0.8022971584441614
butyrate_assembly_2021,0.6,86,62,42,62,42,31,0.7380952380952381,SparCC,0.8634119155388655,0.7868301277926477,0.8649894546253367,0.0015775390864711,0.078159326832689,1.0,True,0.8303722344428159,0.7030006429380591,0.8634119155388655
butyrate_assembly_2021,0.6,87,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.764999826095456,0.7427422749182969,0.7568210207762189,-0.008178805319237,0.014078745857922,0.01,True,0.764999826095456,0.6437969375615765,0.8196003511492143
butyrate_assembly_2021,0.6,88,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.794577460097599,0.7881040359644683,0.8646978413666949,0.0701203812690959,0.0765938054022266,0.01,True,0.794577460097599,0.6775320532451262,0.8764946863749795
butyrate_assembly_2021,0.6,89,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.7444790271768351,0.7290834474656929,0.7820518812193035,0.0375728540424683,0.0529684337536106,10.0,True,0.7444790271768351,0.6527650917885601,0.8471559314893575
butyrate_assembly_2021,0.6,90,62,42,62,42,31,0.7380952380952381,SparCC,0.7223469732131642,0.6969178453498517,0.7351329772952582,0.0127860040820939,0.0382151319454064,0.1,True,0.7650571913383604,0.6872664795069974,0.7223469732131642
butyrate_assembly_2021,0.6,91,62,42,62,42,31,0.7380952380952381,SparCC,0.869522060053177,0.8616752200236605,0.7755217532798746,-0.0940003067733024,-0.0861534667437858,0.01,True,0.8277846443079573,0.8265611854757097,0.869522060053177
butyrate_assembly_2021,0.6,92,62,42,62,42,31,0.7380952380952381,SparCC,0.8055230279793921,0.7577910742666168,0.8569796011803306,0.0514565732009384,0.0991885269137137,1.0,True,0.8178031942875689,0.7306193892042939,0.8055230279793921
butyrate_assembly_2021,0.6,93,62,42,62,42,31,0.7380952380952381,SparCC,0.8554261990415756,0.8013227818520997,0.8031051044635082,-0.0523210945780673,0.0017823226114085,1.0,True,0.871263936108182,0.6675177465654247,0.8554261990415756
butyrate_assembly_2021,0.6,94,62,42,62,42,31,0.7380952380952381,SparCC,0.89062369940481,0.8676634565463828,0.7795801720443019,-0.1110435273605081,-0.0880832845020809,10.0,True,0.8971102987494396,0.7255971677623516,0.89062369940481
butyrate_assembly_2021,0.6,95,62,42,62,42,31,0.7380952380952381,SparCC,0.7981844545374643,0.779346377470182,0.7556183301928742,-0.0425661243445901,-0.0237280472773078,10.0,True,0.7729884057540602,0.7107128404916014,0.7981844545374643
butyrate_assembly_2021,0.6,96,62,42,62,42,31,0.7380952380952381,SparCC,0.7740311437765666,0.7103953606576205,0.7991846026701175,0.0251534588935509,0.0887892420124969,10.0,True,0.810525423121548,0.6745988113463829,0.7740311437765666
butyrate_assembly_2021,0.6,97,62,42,62,42,31,0.7380952380952381,SparCC,0.820080625596297,0.6927743761854666,0.8052290131593951,-0.0148516124369019,0.1124546369739285,0.001,True,0.7995084694389021,0.6334843794951689,0.820080625596297
butyrate_assembly_2021,0.6,98,62,42,62,42,31,0.7380952380952381,SparCC,0.8202666549329118,0.7750892214325542,0.8555176064234953,0.0352509514905834,0.080428384990941,0.001,True,0.847648312363476,0.6777943030954876,0.8202666549329118
butyrate_assembly_2021,0.6,99,62,42,62,42,31,0.7380952380952381,SparCC,0.8506094429147191,0.764224505429234,0.8674787022296526,0.0168692593149335,0.1032541968004185,1.0,True,0.8544536912070844,0.6400358074007315,0.8506094429147191
butyrate_assembly_2021,0.6,100,62,42,62,42,31,0.7380952380952381,SparCC,0.8249291367241992,0.7876610273322603,0.7718424968098705,-0.0530866399143287,-0.0158185305223897,0.001,True,0.7839633694082699,0.7826968656675033,0.8249291367241992
butyrate_assembly_2021,0.6,101,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.7854577099177379,0.7497769331012792,0.8212244951323328,0.0357667852145948,0.0714475620310535,0.001,True,0.7854577099177379,0.6299184053092407,0.8612994873375885
butyrate_assembly_2021,0.6,102,62,42,62,42,31,0.7380952380952381,SparCC,0.7544314309586577,0.6840293775209285,0.7599930903182903,0.0055616593596325,0.0759637127973618,0.001,True,0.7282130487858692,0.6608482477843344,0.7544314309586577
butyrate_assembly_2021,0.6,103,62,42,62,42,31,0.7380952380952381,SparCC,0.8318096806887731,0.7717602417083904,0.8359762023955553,0.0041665217067821,0.0642159606871648,0.1,True,0.8415013387200087,0.6880940644407849,0.8318096806887731
butyrate_assembly_2021,0.6,104,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.8319645658511255,0.8267407734387708,0.7815090199823544,-0.0504555458687711,-0.0452317534564163,0.001,True,0.8319645658511255,0.7552117612093078,0.8926886050499816
butyrate_assembly_2021,0.6,105,62,42,62,42,31,0.7380952380952381,SparCC,0.775783492397506,0.7225834954142507,0.777623652227723,0.001840159830217,0.0550401568134722,1.0,True,0.8008246727023658,0.6342291268616387,0.775783492397506
butyrate_assembly_2021,0.6,106,62,42,62,42,31,0.7380952380952381,SparCC,0.8202207555061214,0.7430591349766935,0.8336785693627682,0.0134578138566467,0.0906194343860746,0.001,True,0.8052611572331589,0.7048433274095804,0.8202207555061214
butyrate_assembly_2021,0.6,107,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.8151470873420382,0.766867127901225,0.8777498333858097,0.0626027460437714,0.1108827054845846,0.01,True,0.8151470873420382,0.6818430783991589,0.8580165293462982
butyrate_assembly_2021,0.6,108,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.7517409127855547,0.7887934776867207,0.7952903415947807,0.043549428809226,0.00649686390806,0.001,True,0.7517409127855547,0.7499948648257646,0.8476118892946698
butyrate_assembly_2021,0.6,109,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.746863342160976,0.7402824747687848,0.808145806646416,0.0612824644854399,0.0678633318776311,0.001,True,0.746863342160976,0.7042944875834523,0.8209688738116289
butyrate_assembly_2021,0.6,110,62,42,62,42,31,0.7380952380952381,SparCC,0.785443007549906,0.7313346088538659,0.80430376472812,0.018860757178214,0.0729691558742541,0.001,True,0.803810993957562,0.6752338446548768,0.785443007549906
butyrate_assembly_2021,0.6,111,62,42,62,42,31,0.7380952380952381,SparCC,0.8882484520792437,0.8172713110539005,0.7884745192562782,-0.0997739328229655,-0.0287967917976222,0.001,True,0.830934980024913,0.7277679562150496,0.8882484520792437
butyrate_assembly_2021,0.6,112,62,42,62,42,31,0.7380952380952381,SparCC,0.8092428165025787,0.7689865812374752,0.7738185299876594,-0.0354242865149192,0.0048319487501842,10.0,True,0.8658699245671506,0.6877709438647276,0.8092428165025787
butyrate_assembly_2021,0.6,113,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.825921238896165,0.8636435255674543,0.7872208670749077,-0.0387003718212572,-0.0764226584925465,0.001,True,0.825921238896165,0.7336965900294364,0.9044342736770257
butyrate_assembly_2021,0.6,114,62,42,62,42,31,0.7380952380952381,SparCC,0.7338019000318363,0.68833831488486,0.784391213661621,0.0505893136297846,0.096052898776761,0.001,True,0.8004475044201551,0.6701390717698469,0.7338019000318363
butyrate_assembly_2021,0.6,115,62,42,62,42,31,0.7380952380952381,PLNNetwork,0.7797523818629424,0.8378616328097004,0.7419831548825058,-0.0377692269804366,-0.0958784779271946,0.1,True,0.7797523818629424,0.7797582789489,0.8794175777223227
butyrate_assembly_2021,0.6,116,62,42,62,42,31,0.7380952380952381,SparCC,0.8283277644193778,0.8030138725132734,0.8830307782335816,0.0547030138142037,0.0800169057203081,0.001,True,0.8630812968219406,0.699210774586671,0.8283277644193778
butyrate_assembly_2021,0.6,117,62,42,62,42,31,0.7380952380952381,SparCC,0.7925622965790604,0.6790432083891018,0.7911291097302403,-0.0014331868488201,0.1120859013411385,0.1,True,0.7641485129967499,0.6443216037172402,0.7925622965790604
butyrate_assembly_2021,0.6,118,62,42,62,42,31,0.7380952380952381,SparCC,0.7016628423771796,0.6597306507639427,0.738940956891073,0.0372781145138934,0.0792103061271303,10.0,True,0.7433986314155138,0.6575867863269973,0.7016628423771796
butyrate_assembly_2021,0.6,119,62,42,62,42,31,0.7380952380952381,SparCC,0.8763234719136264,0.8266603808734831,0.827341334261209,-0.0489821376524173,0.0006809533877258,0.001,True,0.8428161868394999,0.7528446204463035,0.8763234719136264
butyrate_assembly_2021,0.6,120,62,42,62,42,31,0.7380952380952381,SparCC,0.8314401945065458,0.77106973693984,0.8178668852066449,-0.0135733092999009,0.0467971482668048,0.01,True,0.7950887871306977,0.6810387205014592,0.8314401945065458
butyrate_assembly_2021,0.6,121,62,42,62,42,31,0.7380952380952381,SparCC,0.8370289302569647,0.7629727754672383,0.8394843001734322,0.0024553699164675,0.0765115247061939,0.01,True,0.8118892112663254,0.6814084237580487,0.8370289302569647
butyrate_assembly_2021,0.6,122,62,42,62,42,31,0.7380952380952381,SparCC,0.8060662612212905,0.7288664590567738,0.8200489142316789,0.0139826530103883,0.091182455174905,0.001,True,0.8167203909432272,0.6865485767799346,0.8060662612212905
butyrate_assembly_2021,0.6,123,62,42,62,42,31,0.7380952380952381,SparCC,0.8136018950741186,0.8122386382096813,0.7389288381467357,-0.0746730569273829,-0.0733098000629456,10.0,True,0.849450889749545,0.7355776464593047,0.8136018950741186
butyrate_assembly_2021,0.6,124,62,42,62,42,31,0.7380952380952381,SparCC,0.780291306298798,0.7287616019256692,0.8024275234645628,0.0221362171657648,0.0736659215388936,0.001,True,0.7989466284765439,0.6705124487420902,0.780291306298798
butyrate_assembly_2021,0.6,125,62,42,62,42,31,0.7380952380952381,SparCC,0.8236207134277254,0.7849673684086442,0.822765277021877,-0.0008554364058483,0.0377979086132327,0.001,True,0.8092966673849025,0.7449418532779302,0.8236207134277254
