dataset,taxon_1,taxon_2,pln_score,pln_abs_score,pln_score_percentile,pln_selected,glmnet_score,glmnet_abs_score,glmnet_score_percentile,glmnet_selected,spieceasi_score,spieceasi_abs_score,spieceasi_score_percentile,spieceasi_selected,spieceasi_stability,spring_score,spring_abs_score,spring_score_percentile,spring_selected,spring_stability,sparcc_score,sparcc_abs_score,sparcc_score_percentile,sparcc_selected,prevalence_1,prevalence_2,prevalence_min,prevalence_max,joint_prevalence,n_joint_positive,n_taxon_1_only,n_taxon_2_only,n_neither,presence_jaccard,mean_positive_abundance_1,mean_positive_abundance_2,dispersion_1,dispersion_2,n_samples,n_taxa,overall_zero_frequency,measurement_scale,count_conversion
schafer_phyllosphere_2022,Leaf245,Leaf62,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.0214940834938743,0.0214940834938743,0.854025044722719,0,1,0.125377643504532,0.125377643504532,1,0.125377643504532,83,579,0,0,0.125377643504532,653.37160120846,14.855421686747,599.848720337437,268.126428658193,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf64,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.00975431318874223,0.00975431318874223,0.533333333333333,0,1,0.013595166163142,0.013595166163142,1,0.013595166163142,9,653,0,0,0.013595166163142,653.37160120846,135.555555555556,599.848720337437,513.235658837816,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf67,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.054731378053864,0.054731378053864,0.974478234943351,0,1,1,1,1,1,662,0,0,0,1,653.37160120846,595.616314199396,599.848720337437,346.860258414869,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf68,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.106630593018018,0.106630593018018,0.987000596302922,0,1,0.182779456193353,0.182779456193353,1,0.182779456193353,121,541,0,0,0.182779456193353,653.37160120846,776.975206611571,599.848720337437,9810.69933576387,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf69,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0208571614332609,0.0208571614332609,0.84412641621944,0,1,0.0151057401812689,0.0151057401812689,1,0.0151057401812689,10,652,0,0,0.0151057401812689,653.37160120846,141.1,599.848720337437,477.577238919193,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf70,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0229649236519446,0.0229649236519446,0.870125223613596,0,1,0.00906344410876133,0.00906344410876133,1,0.00906344410876133,6,656,0,0,0.00906344410876133,653.37160120846,17.8333333333333,599.848720337437,66.9207657613066,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf75,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0104285886899028,0.0104285886899028,0.561359570661896,0,1,0.00604229607250755,0.00604229607250755,1,0.00604229607250755,4,658,0,0,0.00604229607250755,653.37160120846,14.25,599.848720337437,44.2087480425735,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf76,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00539710796478184,0.00539710796478184,0.322003577817531,0,1,0.0936555891238671,0.0936555891238671,1,0.0936555891238671,62,600,0,0,0.0936555891238671,653.37160120846,587.983870967742,599.848720337437,4340.26958721215,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf78,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00690343150901897,0.00690343150901897,0.404412641621944,0,1,0.0256797583081571,0.0256797583081571,1,0.0256797583081571,17,645,0,0,0.0256797583081571,653.37160120846,1041.17647058824,599.848720337437,9238.40457447596,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf82,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.00433618448923238,0.00433618448923238,0.261299940369708,0,1,0.0196374622356495,0.0196374622356495,1,0.0196374622356495,13,649,0,0,0.0196374622356495,653.37160120846,263,599.848720337437,1174.46644164781,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf83,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0643388932770561,0.0643388932770561,0.979248658318426,0,1,0.0241691842900302,0.0241691842900302,1,0.0241691842900302,16,646,0,0,0.0241691842900302,653.37160120846,926.875,599.848720337437,5132.40176809713,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf85,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0389389609163918,0.0389389609163918,0.953965414430531,0,1,0.0422960725075529,0.0422960725075529,1,0.0422960725075529,28,634,0,0,0.0422960725075529,653.37160120846,316.428571428571,599.848720337437,3619.71960877387,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf86,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0396140830876054,0.0396140830876054,0.955754323196184,0,1,0.0498489425981873,0.0498489425981873,1,0.0498489425981873,33,629,0,0,0.0498489425981873,653.37160120846,657.424242424243,599.848720337437,8782.85981055618,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf87,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,0.00765873826602177,0.00765873826602177,0.441025641025641,0,1,0.138972809667674,0.138972809667674,1,0.138972809667674,92,570,0,0,0.138972809667674,653.37160120846,461.989130434783,599.848720337437,3798.95323124481,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf88,0,0,0.398449612403101,0,0.0655095126500257,0.0655095126500257,0.976267143709004,1,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0.2,0.290314562840792,0.290314562840792,0.995945140131187,0,1,1,1,1,1,662,0,0,0,1,653.37160120846,2312.54833836858,599.848720337437,1732.40796541852,662,130,0.845398559144783,amplicon_count,native_integer
schafer_phyllosphere_2022,Leaf245,Leaf90,0,0,0.398449612403101,0,0,0,0.480262373285629,0,0,0,0.499522957662493,0,0,0,0,0.483840190816935,0,0,-0.0322421365372389,0.0322421365372389,0.932975551580203,0,1,0.167673716012085,0.167673716012085,1,0.167673716012085,111,551,0,0,0.167673716012085,653.37160120846,578.621621621622,599.848720337437,4651.85906900693,662,130,0.845398559144783,amplicon_count,native_integer
