dataset,taxon_1,taxon_2,pln_path_entry,pln_path_presence,pln_path_mean_abs,pln_path_max_abs,pln_path_terminal_abs,spieceasi_path_entry,spieceasi_path_presence,spieceasi_path_mean_abs,spieceasi_path_max_abs,spieceasi_path_terminal_abs,spieceasi_path_stability_mean,spieceasi_path_stability_max,spring_path_entry,spring_path_presence,spring_path_mean_abs,spring_path_max_abs,spring_path_terminal_abs,spring_path_stability_mean,spring_path_stability_max
butyrate_assembly_2021,ER,FP,0.9,0.9,0.0844985031932973,0.110567492581019,0.106215594769308,0.633333333333333,0.633333333333333,0.0537938197604589,0.192204555812124,0.192204555812124,0.593333333333333,1,0.6,0.6,0.0109678434199807,0.0273233875314152,0.0273233875314152,0.5075,0.95
butyrate_assembly_2021,ER,AC,0.266666666666667,0.266666666666667,0.00177098588546944,0.0108846896104619,0.0108846896104619,0.8,0.8,0.111283310002998,0.310151542367229,0.310151542367229,0.8,1,0.55,0.55,0.00579194539946374,0.0133364938133904,0.0108732766934242,0.445,0.9
butyrate_assembly_2021,FP,AC,0.833333333333333,0.833333333333333,0.115249183050383,0.16079347133715,0.16079347133715,0.366666666666667,0.366666666666667,0.0255151931654068,0.143693561823284,0.143693561823284,0.441666666666667,1,0.8,0.8,0.0955385576649017,0.143250614712583,0.143250614712583,0.8175,1
butyrate_assembly_2021,ER,HB,0.5,0.5,0.0724893846437593,0.202805391078494,0.202805391078494,0.7,0.7,0.050098195661138,0.125731498338204,0.125731498338204,0.653333333333333,1,0.85,0.85,0.14748618349323,0.248643251945222,0.248643251945222,0.85,1
butyrate_assembly_2021,FP,HB,0.166666666666667,0.166666666666667,0.00389634890257421,0.0351313192251906,0.0351313192251906,0.966666666666667,0.966666666666667,0.136680310060575,0.210071960006552,0.210071960006552,0.946666666666667,1,0.9,0.9,0.198201792226294,0.289324516399255,0.289324516399255,0.92,1
butyrate_assembly_2021,AC,HB,0.3,0.3,0.00483642845368493,0.0291381068879897,0.0291381068879897,0.666666666666667,0.666666666666667,0.0325962634881228,0.0950629861618746,0.0950629861618746,0.588333333333333,1,0.45,0.45,0.0270021558745581,0.092956007944787,0.092956007944787,0.4525,0.95
butyrate_assembly_2021,ER,CC,0.233333333333333,0.233333333333333,0.000498372947766643,0.00320092300957991,0.00320092300957991,0.8,0.8,0.114487065187549,0.324987185961568,0.324987185961568,0.791666666666667,1,0.3,0.3,0.00544698427895097,0.0290930694415311,0.0290930694415311,0.415,1
butyrate_assembly_2021,FP,CC,0.4,0.4,0.00188545984045445,0.00827075350048325,0.00827075350048325,0.8,0.8,0.0769014385257336,0.221743561433589,0.221743561433589,0.776666666666667,1,0.7,0.7,0.0705807681805993,0.148123180616821,0.148123180616821,0.6775,1
butyrate_assembly_2021,AC,CC,0.5,0.5,0.0186664734797114,0.0468339267042439,0.0468339267042439,0.9,0.9,0.13994068345978,0.346573748717016,0.346573748717016,0.88,1,0.5,0.5,0.02193138477274,0.0720606929167211,0.0720606929167211,0.52,1
butyrate_assembly_2021,HB,CC,0.4,0.4,0.0298547622537726,0.109630485460056,0.109630485460056,0.433333333333333,0.433333333333333,0.0167384061040989,0.0738276624878889,0.0738276624878889,0.416666666666667,1,0.85,0.85,0.203099551616652,0.358015632415289,0.358015632415289,0.8475,1
