dataset,taxon_1,taxon_2,pln_path_entry,pln_path_presence,pln_path_mean_abs,pln_path_max_abs,pln_path_terminal_abs,spieceasi_path_entry,spieceasi_path_presence,spieceasi_path_mean_abs,spieceasi_path_max_abs,spieceasi_path_terminal_abs,spieceasi_path_stability_mean,spieceasi_path_stability_max,spring_path_entry,spring_path_presence,spring_path_mean_abs,spring_path_max_abs,spring_path_terminal_abs,spring_path_stability_mean,spring_path_stability_max
friedman_microcosm_2017,Ea,Pv,0.566666666666667,0.566666666666667,0.098001229552386,0.278669769178397,0.278669769178397,0.9,0.9,0.2393682090079,0.499715211887112,0.499715211887112,0.915,1,0.9,0.9,0.471356547055049,0.728309326190018,0.724669170902583,0.9,1
friedman_microcosm_2017,Pa,Pv,0.633333333333333,0.633333333333333,0.142619740939284,0.387495069993031,0.387495069993031,0.7,0.7,0.0708107363682207,0.288430350642862,0.288430350642862,0.673333333333333,1,0.3,0.3,0.0645782222976128,0.382055664440872,0.382055664440872,0.325,0.9
friedman_microcosm_2017,Pch,Pv,0.766666666666667,0.766666666666667,0.265929371016548,0.518125578838074,0.518125578838074,0.7,0.433333333333333,0.0362904969931877,0.262878038825932,0.262878038825932,0.398333333333333,1,0.4,0.4,0.102161274538233,0.508244696096066,0.508244696096066,0.4525,1
friedman_microcosm_2017,Pci,Pv,0.133333333333333,0.133333333333333,0.00140648432474162,0.0168936817869072,0.0168936817869072,0.8,0.8,0.129436148772134,0.277011061879663,0.277011061879663,0.791666666666667,1,0.85,0.85,0.210158702917818,0.476598492570491,0.476598492570491,0.7475,1
friedman_microcosm_2017,Pf,Pv,0.6,0.6,0.101533126623796,0.286571782820513,0.286571782820513,0.633333333333333,0.633333333333333,0.0849664408244216,0.343316183501024,0.343316183501024,0.618333333333333,1,0.5,0.5,0.0621451047121259,0.339558790062598,0.339558790062598,0.465,1
friedman_microcosm_2017,Pp,Pv,0.7,0.7,0.149264706447414,0.329773111653529,0.329773111653529,0.933333333333333,0.933333333333333,0.27576893652275,0.558553797462854,0.558553797462854,0.93,1,0.9,0.9,0.522020939322318,0.852875787944726,0.852875787944726,0.9,1
friedman_microcosm_2017,Ea,Sm,0.666666666666667,0.666666666666667,0.260374619648193,0.56137975170436,0.56137975170436,0.833333333333333,0.833333333333333,0.209357628749442,0.485380826528488,0.485380826528488,0.853333333333333,1,0.9,0.9,0.576868281514043,0.877023976952445,0.877023976952445,0.9,1
friedman_microcosm_2017,Pa,Sm,0.9,0.9,0.154641901194325,0.289571352450589,0.289571352450589,0.3,0.3,0.0364277198299281,0.237203655894437,0.237203655894437,0.316666666666667,1,0.6,0.6,0.0773268760260388,0.26890387093131,0.26890387093131,0.5925,1
friedman_microcosm_2017,Pch,Sm,0.7,0.7,0.185129810421868,0.386859498457981,0.386859498457981,0.5,0.5,0.063275652295352,0.301332355183733,0.301332355183733,0.503333333333333,1,0.3,0.3,0.0303307729751094,0.244266022047311,0.244266022047311,0.2925,0.75
friedman_microcosm_2017,Pci,Sm,0.933333333333333,0.933333333333333,0.386989451263978,0.547921840503522,0.547921840503522,0.733333333333333,0.733333333333333,0.0401433685108524,0.0782354996871025,0.00803771837447519,0.65,1,0.85,0.85,0.175676113182288,0.304678971231097,0.0587715678918022,0.84,1
friedman_microcosm_2017,Pf,Sm,0.233333333333333,0.233333333333333,0.00663638651222134,0.0478212102257927,0.0478212102257927,0.633333333333333,0.633333333333333,0.0781893476789097,0.311895898339843,0.311895898339843,0.636666666666667,1,0.65,0.65,0.0350887995782777,0.152871991685092,0.152871991685092,0.5725,0.95
friedman_microcosm_2017,Pp,Sm,0.566666666666667,0.566666666666667,0.0248581385931452,0.0626360563783512,0.0393044162566191,0.7,0.7,0.129313795204055,0.395472439152583,0.395472439152583,0.693333333333333,1,0.65,0.65,0.196062728363464,0.528028354259607,0.528028354259607,0.5475,0.95
friedman_microcosm_2017,Pv,Sm,0.633333333333333,0.466666666666667,0.0228411112106228,0.111031088959479,0.111031088959479,0.7,0.7,0.142036677211798,0.413754843885272,0.413754843885272,0.671666666666667,1,0.75,0.75,0.350472313560123,0.703253657450885,0.703253657450885,0.7275,1
