dataset,taxon_1,taxon_2,pln_score,pln_abs_score,pln_score_percentile,pln_selected,glmnet_score,glmnet_abs_score,glmnet_score_percentile,glmnet_selected,spieceasi_score,spieceasi_abs_score,spieceasi_score_percentile,spieceasi_selected,spieceasi_stability,spring_score,spring_abs_score,spring_score_percentile,spring_selected,spring_stability,sparcc_score,sparcc_abs_score,sparcc_score_percentile,sparcc_selected,prevalence_1,prevalence_2,prevalence_min,prevalence_max,joint_prevalence,n_joint_positive,n_taxon_1_only,n_taxon_2_only,n_neither,presence_jaccard,mean_positive_abundance_1,mean_positive_abundance_2,dispersion_1,dispersion_2,n_samples,n_taxa,overall_zero_frequency,measurement_scale,count_conversion
omm12,KB18,YL31,-0.0298838762447109,0.0298838762447109,0.363636363636364,1,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,1,1,0.78030303030303,1,0.495412844036697,1,0.495412844036697,1,0.495412844036697,54,0,55,0,0.495412844036697,5527690.74074074,1461111467.88991,76281696.8745545,1288531047.5814,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,KB18,YL32,0.0273641261057652,0.0273641261057652,0.348484848484849,1,0.0104525332780822,0.0104525332780822,0.5,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,1,1,0.78030303030303,1,0.495412844036697,1,0.495412844036697,1,0.495412844036697,54,0,55,0,0.495412844036697,5527690.74074074,44938211.0091743,76281696.8745545,13053181.3394168,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,KB18,YL44,0,0,0.128787878787879,0,0.00773918881268938,0.00773918881268938,0.484848484848485,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,1,1,0.78030303030303,1,0.495412844036697,0.990825688073395,0.495412844036697,0.990825688073395,0.495412844036697,54,0,54,1,0.5,5527690.74074074,67068399.1666667,76281696.8745545,79887583.0457196,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,KB18,YL45,0,0,0.128787878787879,0,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,0.458148959400214,0.458148959400214,0.212121212121212,1,0.495412844036697,0.981651376146789,0.495412844036697,0.981651376146789,0.495412844036697,54,0,53,2,0.504672897196262,5527690.74074074,176062448.598131,76281696.8745545,38973541.173123,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,KB18,YL58,-0.08777893054357,0.08777893054357,0.515151515151515,1,-0.00285780200780185,0.00285780200780185,0.439393939393939,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,0.257356358436636,0.257356358436636,0.0606060606060606,0,0.495412844036697,0.990825688073395,0.495412844036697,0.990825688073395,0.486238532110092,53,1,55,0,0.486238532110092,5527690.74074074,694779166.666667,76281696.8745545,415092644.646663,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,I46,0.391943200127997,0.391943200127997,0.954545454545455,1,0.0286459156508234,0.0286459156508234,0.666666666666667,1,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0.25,0.780988417389879,0.780988417389879,0.454545454545455,1,0.403669724770642,0.990825688073395,0.403669724770642,0.990825688073395,0.403669724770642,44,0,64,1,0.407407407407407,155544545.454545,155160277.777778,234854468.284877,97399026.1026382,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,I48,-0.136122509727943,0.136122509727943,0.696969696969697,1,-0.0208276532365683,0.0208276532365683,0.606060606060606,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,0.744142943570944,0.744142943570944,0.439393939393939,1,0.403669724770642,1,0.403669724770642,1,0.403669724770642,44,0,65,0,0.403669724770642,155544545.454545,1845028440.36697,234854468.284877,2011386575.06788,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,I49,0.319740098855626,0.319740098855626,0.924242424242424,1,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,0.691215931665826,0.691215931665826,0.409090909090909,1,0.403669724770642,0.0825688073394496,0.0825688073394496,0.403669724770642,0.0825688073394496,9,35,0,65,0.204545454545455,155544545.454545,5356122.22222222,234854468.284877,8752307.83815943,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,KB18,-0.110665803152754,0.110665803152754,0.606060606060606,1,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0.05,-0.119836424126963,0.119836424126963,0.954545454545455,1,1,-0.139262768271818,0.139262768271818,0.0303030303030303,0,0.403669724770642,0.495412844036697,0.403669724770642,0.495412844036697,0.036697247706422,4,40,50,15,0.0425531914893617,155544545.454545,5527690.74074074,234854468.284877,76281696.8745545,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,YL27,0.190413601742113,0.190413601742113,0.787878787878788,1,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,0.429776196748615,0.429776196748615,0.181818181818182,1,0.403669724770642,0.908256880733945,0.403669724770642,0.908256880733945,0.357798165137615,39,5,60,5,0.375,155544545.454545,273141328.282828,234854468.284877,157410351.304066,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,YL31,-0.0633064611217292,0.0633064611217292,0.46969696969697,1,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,1,1,0.78030303030303,1,0.403669724770642,1,0.403669724770642,1,0.403669724770642,44,0,65,0,0.403669724770642,155544545.454545,1461111467.88991,234854468.284877,1288531047.5814,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,YL32,-0.158769294245356,0.158769294245356,0.742424242424242,1,-0.0114746278586289,0.0114746278586289,0.53030303030303,0,0,0,0.477272727272727,0,0,-0.0652105425287333,0.0652105425287333,0.939393939393939,1,0.9,1,1,0.78030303030303,1,0.403669724770642,1,0.403669724770642,1,0.403669724770642,44,0,65,0,0.403669724770642,155544545.454545,44938211.0091743,234854468.284877,13053181.3394168,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,YL44,0.169186004155678,0.169186004155678,0.772727272727273,1,0,0,0.181818181818182,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,1,1,0.78030303030303,1,0.403669724770642,0.990825688073395,0.403669724770642,0.990825688073395,0.403669724770642,44,0,64,1,0.407407407407407,155544545.454545,67068399.1666667,234854468.284877,79887583.0457196,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,YL45,-0.0904143299328506,0.0904143299328506,0.560606060606061,1,-0.0231521365837598,0.0231521365837598,0.621212121212121,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0,0.484791172351594,0.484791172351594,0.242424242424242,1,0.403669724770642,0.981651376146789,0.403669724770642,0.981651376146789,0.385321100917431,42,2,65,0,0.385321100917431,155544545.454545,176062448.598131,234854468.284877,38973541.173123,109,12,0.212538226299694,absolute_abundance,native_integer
omm12,YL2,YL58,0.0537372754405947,0.0537372754405947,0.424242424242424,1,0.0133901614224858,0.0133901614224858,0.575757575757576,0,0,0,0.477272727272727,0,0,0,0,0.439393939393939,0,0.05,0.787513648815195,0.787513648815195,0.46969696969697,1,0.403669724770642,0.990825688073395,0.403669724770642,0.990825688073395,0.403669724770642,44,0,64,1,0.407407407407407,155544545.454545,694779166.666667,234854468.284877,415092644.646663,109,12,0.212538226299694,absolute_abundance,native_integer
