dataset,taxon_1,taxon_2,pln_score,pln_abs_score,pln_score_percentile,pln_selected,glmnet_score,glmnet_abs_score,glmnet_score_percentile,glmnet_selected,spieceasi_score,spieceasi_abs_score,spieceasi_score_percentile,spieceasi_selected,spieceasi_stability,spring_score,spring_abs_score,spring_score_percentile,spring_selected,spring_stability,sparcc_score,sparcc_abs_score,sparcc_score_percentile,sparcc_selected,prevalence_1,prevalence_2,prevalence_min,prevalence_max,joint_prevalence,n_joint_positive,n_taxon_1_only,n_taxon_2_only,n_neither,presence_jaccard,mean_positive_abundance_1,mean_positive_abundance_2,dispersion_1,dispersion_2,n_samples,n_taxa,overall_zero_frequency,measurement_scale,count_conversion
pairinterax,Alistipes onderdonkii,Escherichia coli,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.0893881772381658,0.0893881772381658,0.628865979381443,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.199388488870557,1.71418000009146,1.35121035300277,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Escherichia fergusonii,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.0757994793681966,0.0757994793681966,0.570876288659794,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.0190714073574796,1.71418000009146,0.193387285671937,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Eubacterium ruminantium,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.022436596378563,0.022436596378563,0.202963917525773,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.00299733937961694,1.71418000009146,0.00120222650008275,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Gordonibacter massiliensis,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0.0298580034623173,0.0298580034623173,0.950386597938144,1,0.85,0.0973211800629817,0.0973211800629817,0.657216494845361,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.00400306397658494,1.71418000009146,0.00460297473678753,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Gordonibacter pamelaeae,0,0,0.48034793814433,0,0.197345298592328,0.197345298592328,0.987757731958763,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0.25,0.13562633318222,0.13562633318222,0.76245704467354,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.00928875667900787,1.71418000009146,0.0188908082765071,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Klebsiella pneumoniae,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.101303954631665,0.101303954631665,0.670962199312715,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.0901479694603179,1.71418000009146,5.58105506251263,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Klebsiella quasipneumoniae,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.131192349979045,0.131192349979045,0.752147766323024,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.00790332073032197,1.71418000009146,0.143181666046432,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Klebsiella variicola,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.109552000710344,0.109552000710344,0.695231958762887,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.00917585158804768,1.71418000009146,0.309225290621558,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Lachnospira pectinoschiza,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.0945074454318227,0.0945074454318227,0.646477663230241,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.00335999576771784,1.71418000009146,0.00209136016369373,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Mitsuokella multacida,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0,-0.0450122794845231,0.0450122794845231,0.382087628865979,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.0602358966737759,1.71418000009146,0.939657972070095,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Paraclostridium benzoelyticum,0,0,0.48034793814433,0,0,0,0.45178264604811,0,0,0,0.475193298969072,0,0.05,0,0,0.457581615120275,0,0,-0.119905336561133,0.119905336561133,0.72680412371134,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.0037560477057651,1.71418000009146,0.0125553187907173,169,97,0,relative_abundance,fixed_total_10000
pairinterax,Alistipes onderdonkii,Paraeggerthella hongkongensis,0,0,0.48034793814433,0,0.0781142840142129,0.0781142840142129,0.969072164948454,0,0,0,0.475193298969072,0,0,0,0,0.457581615120275,0,0.2,0.0527259785112764,0.0527259785112764,0.43213058419244,0,1,1,1,1,1,169,0,0,0,1,0.375369651189776,0.00206150456019493,1.71418000009146,0.00205449503080329,169,97,0,relative_abundance,fixed_total_10000
