dataset,taxon_1,taxon_2,interaction_label,tested_status,conet_selected,conet_score,conet_qvalue,method_number
schafer_phyllosphere_2022,Leaf262,Leaf61,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf262,Leaf67,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf262,Leaf88,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf289,Leaf299,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf289,Leaf33,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf289,Leaf359,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf289,Leaf371,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf289,Leaf405,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf289,Leaf41,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf289,Leaf427,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf289,Leaf61,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf289,Leaf67,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf289,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf306,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf299,Leaf311,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf299,Leaf313,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf314,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf299,Leaf32,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf299,Leaf33,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf335,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf299,Leaf359,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf371,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf391,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf299,Leaf405,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf41,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf416,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf299,Leaf42,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf427,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf434,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf466,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf50,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf299,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf62,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf68,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf299,Leaf76,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf299,Leaf85,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf299,Leaf86,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf299,Leaf87,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf299,Leaf90,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf299,Leaf91,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf299,Leaf99,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf306,Leaf33,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf306,Leaf359,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf306,Leaf371,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf306,Leaf405,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf306,Leaf41,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf306,Leaf427,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf306,Leaf61,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf306,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf306,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf311,Leaf33,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf311,Leaf359,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf311,Leaf371,1,positive,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf311,Leaf405,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf311,Leaf41,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf311,Leaf427,1,positive,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf311,Leaf61,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf311,Leaf67,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf311,Leaf88,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf313,Leaf33,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf313,Leaf359,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf313,Leaf371,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf313,Leaf405,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf313,Leaf41,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf313,Leaf427,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf313,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf313,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf313,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf314,Leaf33,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf314,Leaf359,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf314,Leaf371,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf314,Leaf405,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf314,Leaf41,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf314,Leaf427,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf314,Leaf61,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf314,Leaf67,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf314,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf32,Leaf33,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf32,Leaf359,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf32,Leaf371,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf32,Leaf405,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf32,Leaf41,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf32,Leaf427,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf32,Leaf61,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf32,Leaf67,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf32,Leaf88,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf33,Leaf335,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf359,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf371,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf391,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf405,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf41,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf416,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf33,Leaf434,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf466,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf50,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf33,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf62,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf33,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf68,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf33,Leaf76,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf33,Leaf85,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf33,Leaf86,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf33,Leaf87,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf33,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf33,Leaf90,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf33,Leaf91,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf33,Leaf99,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf335,Leaf359,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf335,Leaf371,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf335,Leaf405,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf335,Leaf41,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf335,Leaf427,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf335,Leaf61,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf335,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf335,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf359,Leaf371,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf359,Leaf391,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf359,Leaf405,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf359,Leaf41,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf359,Leaf416,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf359,Leaf42,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf359,Leaf427,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf359,Leaf434,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf359,Leaf466,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf359,Leaf50,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf359,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf359,Leaf62,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf359,Leaf67,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf359,Leaf68,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf359,Leaf76,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf359,Leaf85,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf359,Leaf86,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf359,Leaf87,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf359,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf359,Leaf90,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf359,Leaf91,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf359,Leaf99,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf371,Leaf391,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf371,Leaf405,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf41,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf416,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf371,Leaf42,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf427,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf434,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf466,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf371,Leaf50,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf371,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf62,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf68,1,positive,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf371,Leaf85,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf371,Leaf86,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf371,Leaf87,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf371,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf90,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf371,Leaf91,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf371,Leaf99,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf391,Leaf405,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf391,Leaf41,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf391,Leaf427,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf391,Leaf61,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf391,Leaf67,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf391,Leaf88,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf405,Leaf41,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf405,Leaf416,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf405,Leaf42,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf405,Leaf427,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf405,Leaf434,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf405,Leaf466,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf405,Leaf50,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf405,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf405,Leaf62,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf405,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf405,Leaf68,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf405,Leaf76,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf405,Leaf85,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf405,Leaf86,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf405,Leaf87,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf405,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf405,Leaf90,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf405,Leaf91,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf405,Leaf99,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf41,Leaf416,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf41,Leaf42,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf41,Leaf427,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf41,Leaf434,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf41,Leaf466,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf41,Leaf50,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf41,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf41,Leaf62,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf41,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf41,Leaf68,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf41,Leaf76,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf41,Leaf85,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf41,Leaf86,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf41,Leaf87,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf41,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf41,Leaf90,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf41,Leaf91,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf41,Leaf99,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf416,Leaf427,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf416,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf416,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf416,Leaf88,1,positive,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf42,Leaf427,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf42,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf42,Leaf88,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf427,Leaf434,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf427,Leaf466,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf427,Leaf50,1,positive,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf427,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf427,Leaf62,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf427,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf427,Leaf76,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf427,Leaf85,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf427,Leaf86,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf427,Leaf87,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf427,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf427,Leaf90,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf427,Leaf91,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf427,Leaf99,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf434,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf434,Leaf67,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf434,Leaf88,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf466,Leaf61,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf466,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf466,Leaf88,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf50,Leaf61,1,positive,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf50,Leaf67,1,positive,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf50,Leaf88,1,positive,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf61,Leaf62,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf61,Leaf67,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf61,Leaf68,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf61,Leaf76,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf61,Leaf85,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf61,Leaf86,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf61,Leaf87,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf61,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf61,Leaf90,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf61,Leaf91,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf61,Leaf99,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf62,Leaf67,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf62,Leaf88,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf67,Leaf68,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf67,Leaf76,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf67,Leaf85,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf67,Leaf86,0,neutral,1.0,1.3,0.0,1.0
schafer_phyllosphere_2022,Leaf67,Leaf87,0,neutral,1.0,4.3,0.0,4.0
schafer_phyllosphere_2022,Leaf67,Leaf88,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf67,Leaf90,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf67,Leaf91,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf67,Leaf99,0,neutral,1.0,5.3,0.0,5.0
schafer_phyllosphere_2022,Leaf68,Leaf88,0,neutral,1.0,2.3,0.0,2.0
schafer_phyllosphere_2022,Leaf76,Leaf88,0,neutral,0.0,0.0,,0.0
schafer_phyllosphere_2022,Leaf85,Leaf88,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf86,Leaf88,1,positive,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf87,Leaf88,0,neutral,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf88,Leaf91,1,positive,1.0,3.3,0.0,3.0
schafer_phyllosphere_2022,Leaf88,Leaf99,0,neutral,1.0,5.3,0.0,5.0
