dataset,taxon_1,taxon_2,pln_score,pln_abs_score,pln_score_percentile,pln_selected,glmnet_score,glmnet_abs_score,glmnet_score_percentile,glmnet_selected,spieceasi_score,spieceasi_abs_score,spieceasi_score_percentile,spieceasi_selected,spieceasi_stability,spring_score,spring_abs_score,spring_score_percentile,spring_selected,spring_stability,sparcc_score,sparcc_abs_score,sparcc_score_percentile,sparcc_selected,prevalence_1,prevalence_2,prevalence_min,prevalence_max,joint_prevalence,n_joint_positive,n_taxon_1_only,n_taxon_2_only,n_neither,presence_jaccard,mean_positive_abundance_1,mean_positive_abundance_2,dispersion_1,dispersion_2,n_samples,n_taxa,overall_zero_frequency,measurement_scale,count_conversion
butyrate_assembly_2021,AC,BA,0.0608243498848476,0.0608243498848476,0.72,1,-0.113688373754054,0.113688373754054,0.68,1,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.0417214437942167,0.0417214437942167,0.833846153846154,0,0.68342644320298,0.344506517690875,0.344506517690875,0.68342644320298,0.236499068901304,127,240,58,112,0.298823529411765,0.189185537454399,0.113111206730174,0.652196931132872,0.844315794913142,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BC,0.0237217477563751,0.0237217477563751,0.507692307692308,1,-0.125926130280607,0.125926130280607,0.710769230769231,1,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.0314384395432825,0.0314384395432825,0.68,0,0.68342644320298,0.359404096834264,0.359404096834264,0.68342644320298,0.25512104283054,137,230,56,114,0.32387706855792,0.189185537454399,0.094272355049808,0.652196931132872,0.868474971261129,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BF,0,0,0.172307692307692,0,-0.108038727518632,0.108038727518632,0.646153846153846,1,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.0230769871260797,0.0230769871260797,0.547692307692308,0,0.68342644320298,0.435754189944134,0.435754189944134,0.68342644320298,0.301675977653631,162,205,72,98,0.369020501138952,0.189185537454399,0.0862112265997521,0.652196931132872,0.849121342609167,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BH,-0.0409709025720357,0.0409709025720357,0.612307692307692,1,-0.134682123833493,0.134682123833493,0.744615384615385,1,0,0,0.5,0,0.05,0,0,0.489230769230769,0,0,-0.0273932949355395,0.0273932949355395,0.624615384615385,0,0.68342644320298,0.191806331471136,0.191806331471136,0.68342644320298,0.119180633147114,64,303,39,131,0.157635467980296,0.189185537454399,0.0720813890440516,0.652196931132872,0.849235472982567,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BL,0,0,0.172307692307692,0,-0.0803592079589847,0.0803592079589847,0.538461538461538,1,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.00102852723732187,0.00102852723732187,0.0369230769230769,0,0.68342644320298,0.182495344506518,0.182495344506518,0.68342644320298,0.124767225325885,67,300,31,139,0.168341708542714,0.189185537454399,0.091234176246799,0.652196931132872,0.827617182844546,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BO,0,0,0.172307692307692,0,-0.0804827058760706,0.0804827058760706,0.544615384615385,1,0,0,0.5,0,0,0,0,0.489230769230769,0,0,-0.000462372775581931,0.000462372775581931,0.0153846153846154,0,0.68342644320298,0.364990689013035,0.364990689013035,0.68342644320298,0.253258845437616,136,231,60,110,0.318501170960187,0.189185537454399,0.0911958466528417,0.652196931132872,0.832043494807722,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BP,0,0,0.172307692307692,0,-0.100949634887357,0.100949634887357,0.621538461538462,1,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.00830690098715466,0.00830690098715466,0.203076923076923,0,0.68342644320298,0.37243947858473,0.37243947858473,0.68342644320298,0.247672253258845,133,234,67,103,0.306451612903226,0.189185537454399,0.075791647059797,0.652196931132872,0.842333891770518,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BT,0,0,0.172307692307692,0,-0.106928288302445,0.106928288302445,0.643076923076923,1,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.0041178749385625,0.0041178749385625,0.113846153846154,0,0.68342644320298,0.454376163873371,0.454376163873371,0.68342644320298,0.299813780260708,161,206,83,87,0.357777777777778,0.189185537454399,0.0835373937160529,0.652196931132872,0.85657857054587,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BU,0,0,0.172307692307692,0,-0.0729747120458545,0.0729747120458545,0.507692307692308,1,0,0,0.5,0,0,0,0,0.489230769230769,0,0,-0.0155381790579206,0.0155381790579206,0.406153846153846,0,0.68342644320298,0.342644320297952,0.342644320297952,0.68342644320298,0.230912476722533,124,243,60,110,0.2903981264637,0.189185537454399,0.0557454134143093,0.652196931132872,0.844363626411775,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BV,0.0779451399910459,0.0779451399910459,0.793846153846154,1,-0.122135147282064,0.122135147282064,0.695384615384615,1,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.0453906362858087,0.0453906362858087,0.870769230769231,0,0.68342644320298,0.422718808193669,0.422718808193669,0.68342644320298,0.31098696461825,167,200,60,110,0.391100702576112,0.189185537454399,0.0591076605620405,0.652196931132872,0.863347528279667,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,BY,0,0,0.172307692307692,0,-0.00625578321188944,0.00625578321188944,0.206153846153846,0,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.00710965840559626,0.00710965840559626,0.178461538461538,0,0.68342644320298,0.217877094972067,0.217877094972067,0.68342644320298,0.163873370577281,88,279,29,141,0.222222222222222,0.189185537454399,0.0970953010943553,0.652196931132872,0.832493429746638,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,CA,0.0254462239051128,0.0254462239051128,0.52,1,0,0,0.1,0,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.00550120708552366,0.00550120708552366,0.147692307692308,0,0.68342644320298,0.253258845437616,0.253258845437616,0.68342644320298,0.17877094972067,96,271,40,130,0.235872235872236,0.189185537454399,0.0836993564851322,0.652196931132872,0.815037045120322,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,CC,-0.0361993069927451,0.0361993069927451,0.590769230769231,1,-0.157548049250102,0.157548049250102,0.790769230769231,1,0,0,0.5,0,0.25,0,0,0.489230769230769,0,0,-0.067677442313578,0.067677442313578,0.969230769230769,0,0.68342644320298,0.653631284916201,0.653631284916201,0.68342644320298,0.452513966480447,243,124,108,62,0.511578947368421,0.189185537454399,0.255464075934255,0.652196931132872,0.709729576630439,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,CG,0.0297684861637665,0.0297684861637665,0.538461538461538,1,-0.00498495451640658,0.00498495451640658,0.203076923076923,0,0,0,0.5,0,0,0,0,0.489230769230769,0,0,0.0302715859747584,0.0302715859747584,0.658461538461538,0,0.68342644320298,0.312849162011173,0.312849162011173,0.68342644320298,0.212290502793296,114,253,54,116,0.270783847980998,0.189185537454399,0.0956209876188675,0.652196931132872,0.764204586759303,537,26,0.661939550207707,proportion,fixed_total_10000
butyrate_assembly_2021,AC,CH,-0.0118886245041404,0.0118886245041404,0.418461538461538,1,-0.0401063517771866,0.0401063517771866,0.347692307692308,0,0,0,0.5,0,0,0,0,0.489230769230769,0,0,-0.0108113854729653,0.0108113854729653,0.261538461538462,0,0.68342644320298,0.217877094972067,0.217877094972067,0.68342644320298,0.147113594040968,79,288,38,132,0.195061728395062,0.189185537454399,0.0722552282359399,0.652196931132872,0.756303970247854,537,26,0.661939550207707,proportion,fixed_total_10000
