"dataset","taxon_1","taxon_2","onenet_score"
"carlstrom_phyllosphere_2019","Leaf288","Leaf334",0.0277777777777778
"carlstrom_phyllosphere_2019","Leaf324","Leaf334",0.183333333333333
"carlstrom_phyllosphere_2019","Leaf141","Leaf336",0.0388888888888889
"carlstrom_phyllosphere_2019","Leaf145","Leaf336",0.122222222222222
"carlstrom_phyllosphere_2019","Leaf160","Leaf336",0.0166666666666667
"carlstrom_phyllosphere_2019","Leaf176","Leaf336",0
"carlstrom_phyllosphere_2019","Leaf177","Leaf336",0.8
"carlstrom_phyllosphere_2019","Leaf183","Leaf336",0.638888888888889
"carlstrom_phyllosphere_2019","Leaf187","Leaf336",0.0388888888888889
"carlstrom_phyllosphere_2019","Leaf189","Leaf336",0.244444444444444
"carlstrom_phyllosphere_2019","Leaf2","Leaf336",0.0777777777777778
"carlstrom_phyllosphere_2019","Leaf203","Leaf336",0.0111111111111111
"carlstrom_phyllosphere_2019","Leaf220","Leaf336",0
"carlstrom_phyllosphere_2019","Leaf222","Leaf336",0
"carlstrom_phyllosphere_2019","Leaf231","Leaf336",0.522222222222222
"carlstrom_phyllosphere_2019","Leaf233","Leaf336",0.0277777777777778
"carlstrom_phyllosphere_2019","Leaf234","Leaf336",0.0111111111111111
"carlstrom_phyllosphere_2019","Leaf242","Leaf336",0.0444444444444444
"carlstrom_phyllosphere_2019","Leaf262","Leaf336",0.0944444444444444
"carlstrom_phyllosphere_2019","Leaf263","Leaf336",0.0444444444444444
"carlstrom_phyllosphere_2019","Leaf265","Leaf336",0.0333333333333333
"carlstrom_phyllosphere_2019","Leaf26","Leaf336",0
"carlstrom_phyllosphere_2019","Leaf285","Leaf336",0
"carlstrom_phyllosphere_2019","Leaf288","Leaf336",0.00555555555555556
"carlstrom_phyllosphere_2019","Leaf324","Leaf336",0.00555555555555556
"carlstrom_phyllosphere_2019","Leaf334","Leaf336",0.05
"carlstrom_phyllosphere_2019","Leaf141","Leaf337",0.05
"carlstrom_phyllosphere_2019","Leaf145","Leaf337",0.00555555555555556
"carlstrom_phyllosphere_2019","Leaf160","Leaf337",0.0333333333333333
"carlstrom_phyllosphere_2019","Leaf176","Leaf337",0.0222222222222222
"carlstrom_phyllosphere_2019","Leaf177","Leaf337",0.516666666666667
"carlstrom_phyllosphere_2019","Leaf183","Leaf337",0.0277777777777778
"carlstrom_phyllosphere_2019","Leaf187","Leaf337",0.0222222222222222
"carlstrom_phyllosphere_2019","Leaf189","Leaf337",0.0277777777777778
"carlstrom_phyllosphere_2019","Leaf2","Leaf337",0.1
"carlstrom_phyllosphere_2019","Leaf203","Leaf337",0.0833333333333333
"carlstrom_phyllosphere_2019","Leaf220","Leaf337",0.161111111111111
"carlstrom_phyllosphere_2019","Leaf222","Leaf337",0.0833333333333333
"carlstrom_phyllosphere_2019","Leaf231","Leaf337",0.00555555555555556
"carlstrom_phyllosphere_2019","Leaf233","Leaf337",0.0611111111111111
"carlstrom_phyllosphere_2019","Leaf234","Leaf337",0.272222222222222
"carlstrom_phyllosphere_2019","Leaf242","Leaf337",0.0388888888888889
"carlstrom_phyllosphere_2019","Leaf262","Leaf337",0.0333333333333333
"carlstrom_phyllosphere_2019","Leaf263","Leaf337",0.0222222222222222
"carlstrom_phyllosphere_2019","Leaf265","Leaf337",0.127777777777778
"carlstrom_phyllosphere_2019","Leaf26","Leaf337",0.0888888888888889
"carlstrom_phyllosphere_2019","Leaf285","Leaf337",0.105555555555556
"carlstrom_phyllosphere_2019","Leaf288","Leaf337",0.277777777777778
"carlstrom_phyllosphere_2019","Leaf324","Leaf337",0.0388888888888889
"carlstrom_phyllosphere_2019","Leaf334","Leaf337",0.222222222222222
"carlstrom_phyllosphere_2019","Leaf336","Leaf337",0.0388888888888889
"carlstrom_phyllosphere_2019","Leaf141","Leaf344",0.00555555555555556
"carlstrom_phyllosphere_2019","Leaf145","Leaf344",0.0111111111111111
"carlstrom_phyllosphere_2019","Leaf160","Leaf344",0.0666666666666667
"carlstrom_phyllosphere_2019","Leaf176","Leaf344",0.611111111111111
"carlstrom_phyllosphere_2019","Leaf177","Leaf344",0.0111111111111111
"carlstrom_phyllosphere_2019","Leaf183","Leaf344",0.222222222222222
"carlstrom_phyllosphere_2019","Leaf187","Leaf344",0.0166666666666667
"carlstrom_phyllosphere_2019","Leaf189","Leaf344",0.05
"carlstrom_phyllosphere_2019","Leaf2","Leaf344",0.0222222222222222
"carlstrom_phyllosphere_2019","Leaf203","Leaf344",0.144444444444444
"carlstrom_phyllosphere_2019","Leaf220","Leaf344",0.0666666666666667
"carlstrom_phyllosphere_2019","Leaf222","Leaf344",0.0555555555555556
"carlstrom_phyllosphere_2019","Leaf231","Leaf344",0.00555555555555556
"carlstrom_phyllosphere_2019","Leaf233","Leaf344",0.0888888888888889
"carlstrom_phyllosphere_2019","Leaf234","Leaf344",0
"carlstrom_phyllosphere_2019","Leaf242","Leaf344",0.127777777777778
"carlstrom_phyllosphere_2019","Leaf262","Leaf344",0.0222222222222222
"carlstrom_phyllosphere_2019","Leaf263","Leaf344",0.00555555555555556
"carlstrom_phyllosphere_2019","Leaf265","Leaf344",0.0166666666666667
"carlstrom_phyllosphere_2019","Leaf26","Leaf344",0.05
"carlstrom_phyllosphere_2019","Leaf285","Leaf344",0.144444444444444
"carlstrom_phyllosphere_2019","Leaf288","Leaf344",0.655555555555556
"carlstrom_phyllosphere_2019","Leaf324","Leaf344",0.0833333333333333
"carlstrom_phyllosphere_2019","Leaf334","Leaf344",0.133333333333333
"carlstrom_phyllosphere_2019","Leaf336","Leaf344",0.15
"carlstrom_phyllosphere_2019","Leaf337","Leaf344",0.0111111111111111
"carlstrom_phyllosphere_2019","Leaf141","Leaf351",0.1
"carlstrom_phyllosphere_2019","Leaf145","Leaf351",0.0333333333333333
"carlstrom_phyllosphere_2019","Leaf160","Leaf351",0.238888888888889
"carlstrom_phyllosphere_2019","Leaf176","Leaf351",0.0111111111111111
"carlstrom_phyllosphere_2019","Leaf177","Leaf351",0.216666666666667
"carlstrom_phyllosphere_2019","Leaf183","Leaf351",0.594444444444444
"carlstrom_phyllosphere_2019","Leaf187","Leaf351",0.0277777777777778
"carlstrom_phyllosphere_2019","Leaf189","Leaf351",0.0111111111111111
"carlstrom_phyllosphere_2019","Leaf2","Leaf351",0.138888888888889
"carlstrom_phyllosphere_2019","Leaf203","Leaf351",0.0444444444444444
"carlstrom_phyllosphere_2019","Leaf220","Leaf351",0.155555555555556
"carlstrom_phyllosphere_2019","Leaf222","Leaf351",0.00555555555555556
"carlstrom_phyllosphere_2019","Leaf231","Leaf351",0.622222222222222
"carlstrom_phyllosphere_2019","Leaf233","Leaf351",0.0555555555555556
"carlstrom_phyllosphere_2019","Leaf234","Leaf351",0.00555555555555556
"carlstrom_phyllosphere_2019","Leaf242","Leaf351",0.366666666666667
"carlstrom_phyllosphere_2019","Leaf262","Leaf351",0.0222222222222222
