dataset,taxon_1,taxon_2,pln_path_entry,pln_path_presence,pln_path_mean_abs,pln_path_max_abs,pln_path_terminal_abs,spieceasi_path_entry,spieceasi_path_presence,spieceasi_path_mean_abs,spieceasi_path_max_abs,spieceasi_path_terminal_abs,spieceasi_path_stability_mean,spieceasi_path_stability_max,spring_path_entry,spring_path_presence,spring_path_mean_abs,spring_path_max_abs,spring_path_terminal_abs,spring_path_stability_mean,spring_path_stability_max
schafer_phyllosphere_2022,Leaf33,Leaf314,0.2,0.2,0.00951361565636752,0.0770596245091295,0.0770596245091295,0.0666666666666667,0.0666666666666667,0.000390740405125559,0.00947774750972386,0.00947774750972386,0.1,0.6,0.6,0.6,0.0356747881296747,0.0845522632800343,0.0845522632800343,0.4975,0.95
schafer_phyllosphere_2022,Leaf245,Leaf314,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.000135547857818636,0.00311201193203981,0.00311201193203981,0.118333333333333,0.45,0,0,0,0,0,0.055,0.15
schafer_phyllosphere_2022,Leaf285,Leaf314,0,0,0,0,0,0,0,0,0,0,0.0433333333333333,0.25,0.25,0.25,0.00411959722494267,0.0224695235689223,0.0129969624623431,0.1525,0.4
schafer_phyllosphere_2022,Leaf88,Leaf314,0.166666666666667,0.166666666666667,0.004329175428284,0.043165354701487,0.043165354701487,0.0666666666666667,0.0666666666666667,0.00046552885245802,0.00998022618149783,0.00998022618149783,0.14,0.85,0.45,0.25,0.000551700709314547,0.00363808812047607,0.00171786889045978,0.2875,0.65
schafer_phyllosphere_2022,Leaf67,Leaf314,0.133333333333333,0.133333333333333,0.00363920801283529,0.0476986062113646,0.0476986062113646,0.233333333333333,0.233333333333333,0.00400209505524545,0.0274714218227853,0.0274714218227853,0.17,0.65,0,0,0,0,0,0.1025,0.4
schafer_phyllosphere_2022,Leaf371,Leaf87,0,0,0,0,0,0,0,0,0,0,0.0116666666666667,0.1,0,0,0,0,0,0.035,0.15
schafer_phyllosphere_2022,Leaf405,Leaf87,0,0,0,0,0,0,0,0,0,0,0.005,0.05,0,0,0,0,0,0.0275,0.1
schafer_phyllosphere_2022,Leaf313,Leaf87,0,0,0,0,0,0.0333333333333333,0.0333333333333333,3.2518942400104e-05,0.000975568272003119,0.000975568272003119,0.065,0.5,0,0,0,0,0,0.03,0.2
schafer_phyllosphere_2022,Leaf220,Leaf87,0,0,0,0,0,0,0,0,0,0,0.025,0.15,0,0,0,0,0,0.0125,0.05
schafer_phyllosphere_2022,Leaf33,Leaf87,0,0,0,0,0,0,0,0,0,0,0.005,0.1,0,0,0,0,0,0.0225,0.15
schafer_phyllosphere_2022,Leaf245,Leaf87,0,0,0,0,0,0,0,0,0,0,0.0183333333333333,0.15,0,0,0,0,0,0.0525,0.15
schafer_phyllosphere_2022,Leaf285,Leaf87,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.000138848825090971,0.00416546475272913,0.00416546475272913,0.111666666666667,0.6,0.3,0.3,0.0121732330685398,0.0594502864989346,0.0594502864989346,0.0175,0.2
schafer_phyllosphere_2022,Leaf88,Leaf87,0.133333333333333,0.133333333333333,0.00712828435153427,0.0784793591536971,0.0784793591536971,0.433333333333333,0.433333333333333,0.0318301902344355,0.127534000244685,0.127534000244685,0.428333333333333,1,0.35,0.1,0.000128605335743381,0.00226548447139699,0.00226548447139699,0.13,0.4
schafer_phyllosphere_2022,Leaf67,Leaf87,0,0,0,0,0,0,0,0,0,0,0.025,0.15,0,0,0,0,0,0.0425,0.25
schafer_phyllosphere_2022,Leaf314,Leaf87,0.7,0.7,0.0154586974702678,0.0392629160731396,0.0392629160731396,0,0,0,0,0,0.0166666666666667,0.1,0.55,0.4,0.00349102722346518,0.0164559419069151,0,0.2275,0.6
schafer_phyllosphere_2022,Leaf371,Leaf299,0,0,0,0,0,0,0,0,0,0,0.268333333333333,0.6,0.85,0.85,0.0423477928505739,0.0698228907424182,0.0619612391242071,0.705,0.9
schafer_phyllosphere_2022,Leaf405,Leaf299,0,0,0,0,0,0.0333333333333333,0.0333333333333333,9.67531908592092e-05,0.00290259572577628,0.00290259572577628,0.135,0.55,0.2,0.1,0.000228283103459623,0.0036677306205474,0,0.16,0.35
