"taxon_1","taxon_2","onenet_score"
"Leaf145","Leaf380",0.0166666666666667
"Leaf145","Leaf391",0.183333333333333
"Leaf145","Leaf394",0.0666666666666667
"Leaf145","Leaf396",0.0222222222222222
"Leaf145","Leaf405",0.0555555555555556
"Leaf145","Leaf406",0.288888888888889
"Leaf145","Leaf41",0.211111111111111
"Leaf145","Leaf412",0.0722222222222222
"Leaf145","Leaf416",0.355555555555556
"Leaf145","Leaf42",0.183333333333333
"Leaf145","Leaf420",0.0444444444444444
"Leaf145","Leaf427",0.00555555555555556
"Leaf145","Leaf434",0.0611111111111111
"Leaf145","Leaf443",0.0777777777777778
"Leaf145","Leaf446",0.0611111111111111
"Leaf145","Leaf454",0.105555555555556
"Leaf145","Leaf456",0.05
"Leaf145","Leaf466",0.0166666666666667
"Leaf145","Leaf49",0.0333333333333333
"Leaf145","Leaf5",0
"Leaf145","Leaf50",0.0944444444444444
"Leaf145","Leaf51",0
"Leaf145","Leaf53",0
"Leaf145","Leaf58",0.0777777777777778
"Leaf145","Leaf61",0.0888888888888889
"Leaf145","Leaf62",0
"Leaf145","Leaf64",0
"Leaf145","Leaf67",0.272222222222222
"Leaf145","Leaf68",0.155555555555556
"Leaf145","Leaf69",0.0388888888888889
"Leaf145","Leaf70",0.0166666666666667
"Leaf145","Leaf75",0
"Leaf145","Leaf76",0.166666666666667
"Leaf145","Leaf78",0
"Leaf145","Leaf82",0.0111111111111111
"Leaf145","Leaf83",0.127777777777778
"Leaf145","Leaf85",0.0777777777777778
"Leaf145","Leaf86",0.138888888888889
"Leaf145","Leaf87",0.161111111111111
"Leaf145","Leaf88",0.105555555555556
"Leaf145","Leaf90",0.15
"Leaf145","Leaf91",0.188888888888889
"Leaf145","Leaf99",0.0944444444444444
"Leaf15","Leaf151",0
"Leaf15","Leaf160",0.00555555555555556
"Leaf15","Leaf161",0.0222222222222222
"Leaf15","Leaf164",0.0111111111111111
"Leaf15","Leaf168",0.0166666666666667
"Leaf15","Leaf17",0.0333333333333333
"Leaf15","Leaf176",0.0777777777777778
"Leaf15","Leaf177",0.0333333333333333
"Leaf15","Leaf180",0.0333333333333333
"Leaf15","Leaf182",0.111111111111111
"Leaf15","Leaf183",0
"Leaf15","Leaf185",0.00555555555555556
"Leaf15","Leaf187",0.0166666666666667
"Leaf15","Leaf189",0.0333333333333333
"Leaf15","Leaf2",0.0166666666666667
"Leaf15","Leaf201",0.0111111111111111
"Leaf15","Leaf203",0.0111111111111111
"Leaf15","Leaf208",0
"Leaf15","Leaf21",0.05
"Leaf15","Leaf216",0.0888888888888889
"Leaf15","Leaf220",0.00555555555555556
"Leaf15","Leaf222",0
"Leaf15","Leaf225",0.00555555555555556
"Leaf15","Leaf226",0
"Leaf15","Leaf231",0.05
"Leaf15","Leaf233",0.1
"Leaf15","Leaf234",0.0888888888888889
"Leaf15","Leaf242",0.0833333333333333
"Leaf15","Leaf245",0.0111111111111111
"Leaf15","Leaf254",0.283333333333333
"Leaf15","Leaf257",0.0111111111111111
"Leaf15","Leaf26",0
"Leaf15","Leaf261",0.0611111111111111
"Leaf15","Leaf262",0.0666666666666667
"Leaf15","Leaf263",0
"Leaf15","Leaf264",0
"Leaf15","Leaf265",0.2
"Leaf15","Leaf267",0.0444444444444444
"Leaf15","Leaf274",0.00555555555555556
"Leaf15","Leaf28",0.00555555555555556
"Leaf15","Leaf280",0
"Leaf15","Leaf285",0.0222222222222222
"Leaf15","Leaf288",0.05
"Leaf15","Leaf289",0.0111111111111111
"Leaf15","Leaf299",0.05
"Leaf15","Leaf3",0
"Leaf15","Leaf30",0.0611111111111111
"Leaf15","Leaf304",0.233333333333333
"Leaf15","Leaf306",0.0444444444444444
"Leaf15","Leaf311",0.105555555555556
"Leaf15","Leaf313",0.0222222222222222
"Leaf15","Leaf314",0
"Leaf15","Leaf32",0.0277777777777778
"Leaf15","Leaf324",0.00555555555555556
"Leaf15","Leaf326",0.0222222222222222
"Leaf15","Leaf33",0.0277777777777778
"Leaf15","Leaf334",0.0166666666666667
"Leaf15","Leaf335",0.0444444444444444
"Leaf15","Leaf336",0.0111111111111111
"Leaf15","Leaf337",0
"Leaf15","Leaf339",0.1
"Leaf15","Leaf34",0.00555555555555556
"Leaf15","Leaf343",0.0333333333333333
"Leaf15","Leaf344",0.0333333333333333
"Leaf15","Leaf351",0
"Leaf15","Leaf354",0.00555555555555556
"Leaf15","Leaf357",0.00555555555555556
"Leaf15","Leaf359",0.05
"Leaf15","Leaf361",0.00555555555555556
"Leaf15","Leaf363",0.0166666666666667
"Leaf15","Leaf369",0.0277777777777778
"Leaf15","Leaf371",0.0888888888888889
"Leaf15","Leaf380",0.00555555555555556
"Leaf15","Leaf391",0.116666666666667
"Leaf15","Leaf394",0.0722222222222222
"Leaf15","Leaf396",0.0222222222222222
"Leaf15","Leaf405",0.0222222222222222
"Leaf15","Leaf406",0.0333333333333333
"Leaf15","Leaf41",0.15
"Leaf15","Leaf412",0.0777777777777778
"Leaf15","Leaf416",0.216666666666667
"Leaf15","Leaf42",0.0333333333333333
"Leaf15","Leaf420",0
"Leaf15","Leaf427",0
"Leaf15","Leaf434",0
"Leaf15","Leaf443",0.00555555555555556
"Leaf15","Leaf446",0.0666666666666667
"Leaf15","Leaf454",0.111111111111111
"Leaf15","Leaf456",0
"Leaf15","Leaf466",0.166666666666667
"Leaf15","Leaf49",0.0333333333333333
"Leaf15","Leaf5",0
"Leaf15","Leaf50",0.166666666666667
"Leaf15","Leaf51",0
"Leaf15","Leaf53",0
"Leaf15","Leaf58",0.00555555555555556
"Leaf15","Leaf61",0.0222222222222222
"Leaf15","Leaf62",0.127777777777778
"Leaf15","Leaf64",0
"Leaf15","Leaf67",0.0222222222222222
"Leaf15","Leaf68",0.0388888888888889
"Leaf15","Leaf69",0.0111111111111111
"Leaf15","Leaf70",0.0166666666666667
"Leaf15","Leaf75",0.0111111111111111
"Leaf15","Leaf76",0.194444444444444
"Leaf15","Leaf78",0.00555555555555556
"Leaf15","Leaf82",0
"Leaf15","Leaf83",0.0944444444444444
"Leaf15","Leaf85",0.122222222222222
"Leaf15","Leaf86",0.0944444444444444
"Leaf15","Leaf87",0.0388888888888889
"Leaf15","Leaf88",0.0111111111111111
"Leaf15","Leaf90",0.0444444444444444
"Leaf15","Leaf91",0.0388888888888889
"Leaf15","Leaf99",0.05
"Leaf151","Leaf160",0.00555555555555556
"Leaf151","Leaf161",0.0166666666666667
"Leaf151","Leaf164",0.0166666666666667
"Leaf151","Leaf168",0.0111111111111111
"Leaf151","Leaf17",0.0222222222222222
"Leaf151","Leaf176",0.122222222222222
"Leaf151","Leaf177",0.0222222222222222
"Leaf151","Leaf180",0.0388888888888889
"Leaf151","Leaf182",0.138888888888889
"Leaf151","Leaf183",0
"Leaf151","Leaf185",0.0888888888888889
"Leaf151","Leaf187",0.0222222222222222
"Leaf151","Leaf189",0.0555555555555556
"Leaf151","Leaf2",0
"Leaf151","Leaf201",0.0277777777777778
"Leaf151","Leaf203",0.216666666666667
"Leaf151","Leaf208",0.00555555555555556
"Leaf151","Leaf21",0.0833333333333333
"Leaf151","Leaf216",0.255555555555556
"Leaf151","Leaf220",0.00555555555555556
"Leaf151","Leaf222",0.0111111111111111
"Leaf151","Leaf225",0
"Leaf151","Leaf226",0
"Leaf151","Leaf231",0.0722222222222222
"Leaf151","Leaf233",0.122222222222222
"Leaf151","Leaf234",0.144444444444444
"Leaf151","Leaf242",0.0777777777777778
"Leaf151","Leaf245",0.116666666666667
"Leaf151","Leaf254",0.0166666666666667
"Leaf151","Leaf257",0
"Leaf151","Leaf26",0
"Leaf151","Leaf261",0.0777777777777778
"Leaf151","Leaf262",0.0388888888888889
"Leaf151","Leaf263",0.00555555555555556
"Leaf151","Leaf264",0.383333333333333
"Leaf151","Leaf265",0
"Leaf151","Leaf267",0.0611111111111111
"Leaf151","Leaf274",0
"Leaf151","Leaf28",0
"Leaf151","Leaf280",0
"Leaf151","Leaf285",0.0666666666666667
"Leaf151","Leaf288",0.05
"Leaf151","Leaf289",0.0722222222222222
"Leaf151","Leaf299",0.177777777777778
"Leaf151","Leaf3",0.0111111111111111
"Leaf151","Leaf30",0.0777777777777778
"Leaf151","Leaf304",0.0833333333333333
"Leaf151","Leaf306",0.0111111111111111
"Leaf151","Leaf311",0.0277777777777778
"Leaf151","Leaf313",0.0166666666666667
"Leaf151","Leaf314",0
"Leaf151","Leaf32",0.0111111111111111
"Leaf151","Leaf324",0.0166666666666667
"Leaf151","Leaf326",0.0611111111111111
"Leaf151","Leaf33",0.161111111111111
"Leaf151","Leaf334",0.0166666666666667
"Leaf151","Leaf335",0.0888888888888889
"Leaf151","Leaf336",0
"Leaf151","Leaf337",0.0111111111111111
"Leaf151","Leaf339",0.00555555555555556
"Leaf151","Leaf34",0.00555555555555556
"Leaf151","Leaf343",0.0611111111111111
"Leaf151","Leaf344",0.0444444444444444
"Leaf151","Leaf351",0.00555555555555556
"Leaf151","Leaf354",0.00555555555555556
"Leaf151","Leaf357",0.0166666666666667
"Leaf151","Leaf359",0.0388888888888889
"Leaf151","Leaf361",0
"Leaf151","Leaf363",0.0166666666666667
"Leaf151","Leaf369",0.0333333333333333
"Leaf151","Leaf371",0.0166666666666667
"Leaf151","Leaf380",0.0166666666666667
"Leaf151","Leaf391",0.105555555555556
"Leaf151","Leaf394",0.0833333333333333
"Leaf151","Leaf396",0.0388888888888889
"Leaf151","Leaf405",0.0333333333333333
"Leaf151","Leaf406",0.0388888888888889
"Leaf151","Leaf41",0.0833333333333333
"Leaf151","Leaf412",0.0944444444444444
"Leaf151","Leaf416",0.05
"Leaf151","Leaf42",0.0222222222222222
"Leaf151","Leaf420",0
"Leaf151","Leaf427",0.0277777777777778
"Leaf151","Leaf434",0
"Leaf151","Leaf443",0.0333333333333333
"Leaf151","Leaf446",0.0777777777777778
"Leaf151","Leaf454",0.138888888888889
"Leaf151","Leaf456",0.00555555555555556
"Leaf151","Leaf466",0.15
"Leaf151","Leaf49",0.0555555555555556
"Leaf151","Leaf5",0.0111111111111111
"Leaf151","Leaf50",0
"Leaf151","Leaf51",0
"Leaf151","Leaf53",0
"Leaf151","Leaf58",0
"Leaf151","Leaf61",0.144444444444444
"Leaf151","Leaf62",0.0277777777777778
"Leaf151","Leaf64",0
"Leaf151","Leaf67",0.0833333333333333
"Leaf151","Leaf68",0.05
"Leaf151","Leaf69",0.383333333333333
"Leaf151","Leaf70",0.05
"Leaf151","Leaf75",0.0777777777777778
"Leaf151","Leaf76",0.0722222222222222
"Leaf151","Leaf78",0
"Leaf151","Leaf82",0.177777777777778
"Leaf151","Leaf83",0.0277777777777778
"Leaf151","Leaf85",0.00555555555555556
"Leaf151","Leaf86",0.0222222222222222
"Leaf151","Leaf87",0.172222222222222
"Leaf151","Leaf88",0
"Leaf151","Leaf90",0.0444444444444444
"Leaf151","Leaf91",0.00555555555555556
"Leaf151","Leaf99",0.0555555555555556
"Leaf160","Leaf161",0.0833333333333333
"Leaf160","Leaf164",0.0222222222222222
"Leaf160","Leaf168",0.177777777777778
"Leaf160","Leaf17",0.0222222222222222
"Leaf160","Leaf176",0.0666666666666667
"Leaf160","Leaf177",0.0277777777777778
"Leaf160","Leaf180",0.0277777777777778
"Leaf160","Leaf182",0.105555555555556
"Leaf160","Leaf183",0.133333333333333
"Leaf160","Leaf185",0.0444444444444444
"Leaf160","Leaf187",0.0277777777777778
"Leaf160","Leaf189",0.0444444444444444
"Leaf160","Leaf2",0.00555555555555556
"Leaf160","Leaf201",0.0222222222222222
"Leaf160","Leaf203",0.0611111111111111
"Leaf160","Leaf208",0
"Leaf160","Leaf21",0.0555555555555556
"Leaf160","Leaf216",0.0777777777777778
"Leaf160","Leaf220",0.261111111111111
"Leaf160","Leaf222",0.0388888888888889
"Leaf160","Leaf225",0.138888888888889
"Leaf160","Leaf226",0
"Leaf160","Leaf231",0.0444444444444444
"Leaf160","Leaf233",0.388888888888889
"Leaf160","Leaf234",0.0833333333333333
"Leaf160","Leaf242",0.111111111111111
"Leaf160","Leaf245",0.0111111111111111
"Leaf160","Leaf254",0.0388888888888889
"Leaf160","Leaf257",0.0222222222222222
"Leaf160","Leaf26",0.0111111111111111
"Leaf160","Leaf261",0.0611111111111111
"Leaf160","Leaf262",0.233333333333333
"Leaf160","Leaf263",0.194444444444444
"Leaf160","Leaf264",0.194444444444444
"Leaf160","Leaf265",0.133333333333333
"Leaf160","Leaf267",0.0444444444444444
"Leaf160","Leaf274",0.00555555555555556
"Leaf160","Leaf28",0
"Leaf160","Leaf280",0
"Leaf160","Leaf285",0.0111111111111111
"Leaf160","Leaf288",0.0444444444444444
"Leaf160","Leaf289",0
"Leaf160","Leaf299",0.00555555555555556
"Leaf160","Leaf3",0.0111111111111111
"Leaf160","Leaf30",0.0666666666666667
"Leaf160","Leaf304",0.0555555555555556
"Leaf160","Leaf306",0.172222222222222
"Leaf160","Leaf311",0.477777777777778
"Leaf160","Leaf313",0
"Leaf160","Leaf314",0.0777777777777778
"Leaf160","Leaf32",0.0444444444444444
"Leaf160","Leaf324",0.00555555555555556
"Leaf160","Leaf326",0.0555555555555556
"Leaf160","Leaf33",0.0388888888888889
"Leaf160","Leaf334",0.172222222222222
"Leaf160","Leaf335",0.15
"Leaf160","Leaf336",0
"Leaf160","Leaf337",0.0277777777777778
"Leaf160","Leaf339",0.0333333333333333
"Leaf160","Leaf34",0.0166666666666667
"Leaf160","Leaf343",0.0277777777777778
"Leaf160","Leaf344",0.0333333333333333
"Leaf160","Leaf351",0.0388888888888889
"Leaf160","Leaf354",0
"Leaf160","Leaf357",0.00555555555555556
"Leaf160","Leaf359",0.15
"Leaf160","Leaf361",0.0944444444444444
"Leaf160","Leaf363",0.0166666666666667
"Leaf160","Leaf369",0.0222222222222222
"Leaf160","Leaf371",0
"Leaf160","Leaf380",0.316666666666667
"Leaf160","Leaf391",0.4
"Leaf160","Leaf394",0.0666666666666667
"Leaf160","Leaf396",0.0333333333333333
"Leaf160","Leaf405",0
"Leaf160","Leaf406",0.0333333333333333
"Leaf160","Leaf41",0.00555555555555556
"Leaf160","Leaf412",0.0722222222222222
"Leaf160","Leaf416",0.166666666666667
"Leaf160","Leaf42",0.0722222222222222
"Leaf160","Leaf420",0.0111111111111111
"Leaf160","Leaf427",0.0222222222222222
"Leaf160","Leaf434",0.00555555555555556
"Leaf160","Leaf443",0.0166666666666667
"Leaf160","Leaf446",0.405555555555556
"Leaf160","Leaf454",0.1
"Leaf160","Leaf456",0.1
"Leaf160","Leaf466",0.0166666666666667
"Leaf160","Leaf49",0.0333333333333333
"Leaf160","Leaf5",0.0222222222222222
"Leaf160","Leaf50",0.238888888888889
"Leaf160","Leaf51",0.00555555555555556
"Leaf160","Leaf53",0
"Leaf160","Leaf58",0.0111111111111111
"Leaf160","Leaf61",0.0333333333333333
"Leaf160","Leaf62",0.0555555555555556
"Leaf160","Leaf64",0
"Leaf160","Leaf67",0
"Leaf160","Leaf68",0.166666666666667
"Leaf160","Leaf69",0.0111111111111111
"Leaf160","Leaf70",0.0444444444444444
"Leaf160","Leaf75",0.0222222222222222
"Leaf160","Leaf76",0.144444444444444
"Leaf160","Leaf78",0.0555555555555556
"Leaf160","Leaf82",0
"Leaf160","Leaf83",0.177777777777778
"Leaf160","Leaf85",0.0611111111111111
"Leaf160","Leaf86",0.144444444444444
"Leaf160","Leaf87",0.161111111111111
"Leaf160","Leaf88",0.0166666666666667
"Leaf160","Leaf90",0.155555555555556
"Leaf160","Leaf91",0.138888888888889
"Leaf160","Leaf99",0.327777777777778
"Leaf161","Leaf164",0.0555555555555556
"Leaf161","Leaf168",0.00555555555555556
"Leaf161","Leaf17",0.0888888888888889
"Leaf161","Leaf176",0.111111111111111
"Leaf161","Leaf177",0.0333333333333333
"Leaf161","Leaf180",0.0444444444444444
"Leaf161","Leaf182",0.105555555555556
"Leaf161","Leaf183",0.00555555555555556
"Leaf161","Leaf185",0
"Leaf161","Leaf187",0.127777777777778
"Leaf161","Leaf189",0.0666666666666667
"Leaf161","Leaf2",0.0833333333333333
"Leaf161","Leaf201",0.194444444444444
"Leaf161","Leaf203",0.111111111111111
"Leaf161","Leaf208",0.0277777777777778
"Leaf161","Leaf21",0.0722222222222222
"Leaf161","Leaf216",0.0777777777777778
"Leaf161","Leaf220",0.0111111111111111
"Leaf161","Leaf222",0.0388888888888889
"Leaf161","Leaf225",0.0555555555555556
"Leaf161","Leaf226",0.0222222222222222
"Leaf161","Leaf231",0.0555555555555556
"Leaf161","Leaf233",0.161111111111111
"Leaf161","Leaf234",0.111111111111111
"Leaf161","Leaf242",0.0444444444444444
"Leaf161","Leaf245",0.0222222222222222
"Leaf161","Leaf254",0.0111111111111111
"Leaf161","Leaf257",0.116666666666667
"Leaf161","Leaf26",0.0222222222222222
"Leaf161","Leaf261",0.0888888888888889
"Leaf161","Leaf262",0.0833333333333333
"Leaf161","Leaf263",0.15
"Leaf161","Leaf264",0.05
"Leaf161","Leaf265",0.0777777777777778
"Leaf161","Leaf267",0.0444444444444444
"Leaf161","Leaf274",0.0166666666666667
"Leaf161","Leaf28",0.00555555555555556
"Leaf161","Leaf280",0.0111111111111111
"Leaf161","Leaf285",0.00555555555555556
"Leaf161","Leaf288",0.0777777777777778
"Leaf161","Leaf289",0.05
"Leaf161","Leaf299",0.272222222222222
"Leaf161","Leaf3",0.0222222222222222
"Leaf161","Leaf30",0.0777777777777778
"Leaf161","Leaf304",0.0666666666666667
"Leaf161","Leaf306",0.361111111111111
"Leaf161","Leaf311",0
"Leaf161","Leaf313",0.0277777777777778
"Leaf161","Leaf314",0.177777777777778
"Leaf161","Leaf32",0.166666666666667
"Leaf161","Leaf324",0.1
"Leaf161","Leaf326",0.0277777777777778
"Leaf161","Leaf33",0
"Leaf161","Leaf334",0.138888888888889
"Leaf161","Leaf335",0.0833333333333333
"Leaf161","Leaf336",0
"Leaf161","Leaf337",0.0222222222222222
"Leaf161","Leaf339",0.00555555555555556
"Leaf161","Leaf34",0.177777777777778
"Leaf161","Leaf343",0.0388888888888889
"Leaf161","Leaf344",0.0555555555555556
"Leaf161","Leaf351",0.0333333333333333
"Leaf161","Leaf354",0.0166666666666667
"Leaf161","Leaf357",0.0222222222222222
"Leaf161","Leaf359",0.133333333333333
"Leaf161","Leaf361",0.0111111111111111
"Leaf161","Leaf363",0.0222222222222222
"Leaf161","Leaf369",0.322222222222222
"Leaf161","Leaf371",0
"Leaf161","Leaf380",0.0277777777777778
"Leaf161","Leaf391",0.144444444444444
"Leaf161","Leaf394",0.0722222222222222
"Leaf161","Leaf396",0.0166666666666667
"Leaf161","Leaf405",0.0222222222222222
"Leaf161","Leaf406",0.288888888888889
"Leaf161","Leaf41",0.0777777777777778
"Leaf161","Leaf412",0.0777777777777778
"Leaf161","Leaf416",0.322222222222222
"Leaf161","Leaf42",0.211111111111111
"Leaf161","Leaf420",0
"Leaf161","Leaf427",0
"Leaf161","Leaf434",0.105555555555556
"Leaf161","Leaf443",0.0111111111111111
"Leaf161","Leaf446",0.0611111111111111
"Leaf161","Leaf454",0.138888888888889
"Leaf161","Leaf456",0.00555555555555556
"Leaf161","Leaf466",0.0222222222222222
"Leaf161","Leaf49",0.172222222222222
"Leaf161","Leaf5",0.00555555555555556
"Leaf161","Leaf50",0.0166666666666667
"Leaf161","Leaf51",0.0111111111111111
"Leaf161","Leaf53",0.00555555555555556
"Leaf161","Leaf58",0.216666666666667
"Leaf161","Leaf61",0.00555555555555556
"Leaf161","Leaf62",0.205555555555556
"Leaf161","Leaf64",0.0222222222222222
"Leaf161","Leaf67",0.211111111111111
"Leaf161","Leaf68",0.0444444444444444
"Leaf161","Leaf69",0.0111111111111111
"Leaf161","Leaf70",0.0722222222222222
"Leaf161","Leaf75",0.0555555555555556
"Leaf161","Leaf76",0.0777777777777778
"Leaf161","Leaf78",0.0166666666666667
"Leaf161","Leaf82",0.0833333333333333
"Leaf161","Leaf83",0.138888888888889
"Leaf161","Leaf85",0.05
"Leaf161","Leaf86",0.0555555555555556
"Leaf161","Leaf87",0.0722222222222222
"Leaf161","Leaf88",0.0333333333333333
"Leaf161","Leaf90",0.105555555555556
"Leaf161","Leaf91",0.105555555555556
"Leaf161","Leaf99",0.0111111111111111
"Leaf164","Leaf168",0.0166666666666667
"Leaf164","Leaf17",0.0388888888888889
"Leaf164","Leaf176",0.133333333333333
"Leaf164","Leaf177",0.05
"Leaf164","Leaf180",0.0611111111111111
"Leaf164","Leaf182",0.172222222222222
"Leaf164","Leaf183",0.2
"Leaf164","Leaf185",0.0333333333333333
"Leaf164","Leaf187",0.0444444444444444
"Leaf164","Leaf189",0.0666666666666667
"Leaf164","Leaf2",0.0277777777777778
"Leaf164","Leaf201",0.0277777777777778
"Leaf164","Leaf203",0.0111111111111111
"Leaf164","Leaf208",0.0111111111111111
"Leaf164","Leaf21",0.111111111111111
"Leaf164","Leaf216",0.0944444444444444
"Leaf164","Leaf220",0.0111111111111111
"Leaf164","Leaf222",0.0111111111111111
"Leaf164","Leaf225",0.227777777777778
"Leaf164","Leaf226",0.0166666666666667
"Leaf164","Leaf231",0.105555555555556
"Leaf164","Leaf233",0.0722222222222222
"Leaf164","Leaf234",0.127777777777778
"Leaf164","Leaf242",0.05
"Leaf164","Leaf245",0.0388888888888889
"Leaf164","Leaf254",0.0166666666666667
"Leaf164","Leaf257",0.0166666666666667
"Leaf164","Leaf26",0.0111111111111111
"Leaf164","Leaf261",0.0833333333333333
"Leaf164","Leaf262",0.194444444444444
"Leaf164","Leaf263",0.0111111111111111
"Leaf164","Leaf264",0.0333333333333333
"Leaf164","Leaf265",0.227777777777778
"Leaf164","Leaf267",0.0611111111111111
"Leaf164","Leaf274",0.0222222222222222
"Leaf164","Leaf28",0.0166666666666667
"Leaf164","Leaf280",0.0111111111111111
"Leaf164","Leaf285",0.0666666666666667
"Leaf164","Leaf288",0.0777777777777778
"Leaf164","Leaf289",0.0222222222222222
"Leaf164","Leaf299",0.05
"Leaf164","Leaf3",0.0277777777777778
"Leaf164","Leaf30",0.0888888888888889
"Leaf164","Leaf304",0.0833333333333333
"Leaf164","Leaf306",0.0111111111111111
"Leaf164","Leaf311",0.0388888888888889
"Leaf164","Leaf313",0.0333333333333333
"Leaf164","Leaf314",0.0111111111111111
"Leaf164","Leaf32",0.0166666666666667
"Leaf164","Leaf324",0.0166666666666667
"Leaf164","Leaf326",0.0333333333333333
"Leaf164","Leaf33",0.0333333333333333
"Leaf164","Leaf334",0.0277777777777778
"Leaf164","Leaf335",0.0555555555555556
"Leaf164","Leaf336",0.0111111111111111
"Leaf164","Leaf337",0.0166666666666667
"Leaf164","Leaf339",0.0111111111111111
"Leaf164","Leaf34",0.0222222222222222
"Leaf164","Leaf343",0.0722222222222222
"Leaf164","Leaf344",0.0833333333333333
"Leaf164","Leaf351",0.0111111111111111
"Leaf164","Leaf354",0.0166666666666667
"Leaf164","Leaf357",0.0222222222222222
"Leaf164","Leaf359",0.0333333333333333
"Leaf164","Leaf361",0.0166666666666667
"Leaf164","Leaf363",0.0222222222222222
"Leaf164","Leaf369",0.05
"Leaf164","Leaf371",0.05
"Leaf164","Leaf380",0.0277777777777778
"Leaf164","Leaf391",0.0277777777777778
"Leaf164","Leaf394",0.0944444444444444
"Leaf164","Leaf396",0.0444444444444444
"Leaf164","Leaf405",0.0277777777777778
"Leaf164","Leaf406",0.0611111111111111
"Leaf164","Leaf41",0.0944444444444444
"Leaf164","Leaf412",0.105555555555556
"Leaf164","Leaf416",0.0333333333333333
"Leaf164","Leaf42",0.105555555555556
"Leaf164","Leaf420",0.0111111111111111
"Leaf164","Leaf427",0.0222222222222222
"Leaf164","Leaf434",0.0166666666666667
"Leaf164","Leaf443",0.0166666666666667
"Leaf164","Leaf446",0.0833333333333333
"Leaf164","Leaf454",0.15
"Leaf164","Leaf456",0.0166666666666667
"Leaf164","Leaf466",0.105555555555556
"Leaf164","Leaf49",0.05
"Leaf164","Leaf5",0.0111111111111111
"Leaf164","Leaf50",0.0111111111111111
"Leaf164","Leaf51",0.0111111111111111
"Leaf164","Leaf53",0.0111111111111111
"Leaf164","Leaf58",0.0166666666666667
"Leaf164","Leaf61",0.0222222222222222
"Leaf164","Leaf62",0.0444444444444444
"Leaf164","Leaf64",0.0111111111111111
"Leaf164","Leaf67",0.0555555555555556
"Leaf164","Leaf68",0.0944444444444444
"Leaf164","Leaf69",0.0166666666666667
"Leaf164","Leaf70",0.0555555555555556
"Leaf164","Leaf75",0.0388888888888889
"Leaf164","Leaf76",0.0777777777777778
"Leaf164","Leaf78",0.255555555555556
"Leaf164","Leaf82",0.2
"Leaf164","Leaf83",0.0111111111111111
"Leaf164","Leaf85",0.0166666666666667
"Leaf164","Leaf86",0.0111111111111111
"Leaf164","Leaf87",0.05
"Leaf164","Leaf88",0.0166666666666667
"Leaf164","Leaf90",0.0777777777777778
"Leaf164","Leaf91",0.0166666666666667
"Leaf164","Leaf99",0.0666666666666667
"Leaf168","Leaf17",0.0333333333333333
"Leaf168","Leaf176",0.0944444444444444
"Leaf168","Leaf177",0.0333333333333333
"Leaf168","Leaf180",0.0333333333333333
"Leaf168","Leaf182",0.161111111111111
"Leaf168","Leaf183",0.00555555555555556
"Leaf168","Leaf185",0.0388888888888889
"Leaf168","Leaf187",0.144444444444444
"Leaf168","Leaf189",0.0333333333333333
"Leaf168","Leaf2",0.0111111111111111
"Leaf168","Leaf201",0.0166666666666667
"Leaf168","Leaf203",0.00555555555555556
"Leaf168","Leaf208",0.183333333333333
"Leaf168","Leaf21",0.0833333333333333
"Leaf168","Leaf216",0.0833333333333333
"Leaf168","Leaf220",0.0111111111111111
"Leaf168","Leaf222",0.272222222222222
"Leaf168","Leaf225",0.0111111111111111
"Leaf168","Leaf226",0.0166666666666667
"Leaf168","Leaf231",0.0611111111111111
"Leaf168","Leaf233",0.138888888888889
"Leaf168","Leaf234",0.105555555555556
"Leaf168","Leaf242",0.138888888888889
"Leaf168","Leaf245",0.0111111111111111
"Leaf168","Leaf254",0.127777777777778
"Leaf168","Leaf257",0.0388888888888889
"Leaf168","Leaf26",0.0111111111111111
"Leaf168","Leaf261",0.255555555555556
"Leaf168","Leaf262",0.0666666666666667
"Leaf168","Leaf263",0.00555555555555556
"Leaf168","Leaf264",0.00555555555555556
"Leaf168","Leaf265",0.25
"Leaf168","Leaf267",0.0666666666666667
"Leaf168","Leaf274",0.0888888888888889
"Leaf168","Leaf28",0.0111111111111111
"Leaf168","Leaf280",0.00555555555555556
"Leaf168","Leaf285",0.0222222222222222
"Leaf168","Leaf288",0.0666666666666667
"Leaf168","Leaf289",0.0166666666666667
"Leaf168","Leaf299",0.0222222222222222
"Leaf168","Leaf3",0.0277777777777778
"Leaf168","Leaf30",0.0777777777777778
"Leaf168","Leaf304",0.0555555555555556
"Leaf168","Leaf306",0.0611111111111111
"Leaf168","Leaf311",0.188888888888889
"Leaf168","Leaf313",0.0166666666666667
"Leaf168","Leaf314",0.338888888888889
"Leaf168","Leaf32",0.0111111111111111
"Leaf168","Leaf324",0.233333333333333
"Leaf168","Leaf326",0.0277777777777778
"Leaf168","Leaf33",0.05
"Leaf168","Leaf334",0.0166666666666667
"Leaf168","Leaf335",0.0611111111111111
"Leaf168","Leaf336",0.00555555555555556
"Leaf168","Leaf337",0.0166666666666667
"Leaf168","Leaf339",0.00555555555555556
"Leaf168","Leaf34",0.0166666666666667
"Leaf168","Leaf343",0.0611111111111111
"Leaf168","Leaf344",0.0444444444444444
"Leaf168","Leaf351",0.00555555555555556
"Leaf168","Leaf354",0.00555555555555556
"Leaf168","Leaf357",0.0111111111111111
"Leaf168","Leaf359",0.0833333333333333
"Leaf168","Leaf361",0.00555555555555556
