"taxon_1","taxon_2","onenet_score"
"AC","BA",0.138888888888889
"AC","BC",0.311111111111111
"AC","BF",0.177777777777778
"AC","BH",0.666666666666667
"AC","BL",0.222222222222222
"AC","BO",0.172222222222222
"AC","BP",0.183333333333333
"AC","BT",0.233333333333333
"AC","BU",0.5
"AC","BV",0.377777777777778
"AC","BY",0.127777777777778
"AC","CA",0.127777777777778
"AC","CC",0.566666666666667
"AC","CG",0.238888888888889
"AC","CH",0.227777777777778
"AC","DF",0.366666666666667
"AC","DL",0.216666666666667
"AC","DP",0.172222222222222
"AC","EL",0.138888888888889
"AC","ER",0.438888888888889
"AC","FP",0.344444444444444
"AC","HB",0.183333333333333
"AC","PC",0.344444444444444
"AC","PJ",0.222222222222222
"AC","RI",0.627777777777778
"BA","BC",0.0611111111111111
"BA","BF",0.494444444444445
"BA","BH",0.0833333333333333
"BA","BL",0.888888888888889
"BA","BO",0.322222222222222
"BA","BP",0.283333333333333
"BA","BT",0.511111111111111
"BA","BU",0.1
"BA","BV",0.211111111111111
"BA","BY",0.0555555555555556
"BA","CA",0.0111111111111111
"BA","CC",0.411111111111111
"BA","CG",0.227777777777778
"BA","CH",0.0666666666666667
"BA","DF",0.0777777777777778
"BA","DL",0.138888888888889
"BA","DP",0.316666666666667
"BA","EL",0.116666666666667
"BA","ER",0.477777777777778
"BA","FP",0.238888888888889
"BA","HB",0.205555555555556
"BA","PC",0.177777777777778
"BA","PJ",0.0333333333333333
"BA","RI",0.238888888888889
"BC","BF",0.416666666666667
"BC","BH",0.0777777777777778
"BC","BL",0.616666666666667
"BC","BO",0.216666666666667
"BC","BP",0.155555555555556
"BC","BT",0.138888888888889
"BC","BU",0.355555555555556
"BC","BV",0.238888888888889
"BC","BY",0.505555555555556
"BC","CA",0.15
"BC","CC",0.55
"BC","CG",0.15
"BC","CH",0.133333333333333
"BC","DF",0.166666666666667
"BC","DL",0.116666666666667
"BC","DP",0.188888888888889
"BC","EL",0.144444444444444
"BC","ER",0.427777777777778
"BC","FP",0.344444444444444
"BC","HB",0.194444444444444
"BC","PC",0.127777777777778
"BC","PJ",0.0722222222222222
"BC","RI",0.572222222222222
"BF","BH",0.266666666666667
"BF","BL",0.516666666666667
"BF","BO",0.0555555555555556
"BF","BP",0.0944444444444444
"BF","BT",0.272222222222222
"BF","BU",0.25
"BF","BV",0.183333333333333
"BF","BY",0.133333333333333
"BF","CA",0.311111111111111
"BF","CC",0.261111111111111
"BF","CG",0.383333333333333
"BF","CH",0.216666666666667
"BF","DF",0.05
"BF","DL",0.15
"BF","DP",0.0722222222222222
"BF","EL",0.116666666666667
"BF","ER",0.388888888888889
"BF","FP",0.422222222222222
"BF","HB",0.122222222222222
"BF","PC",0.0666666666666667
"BF","PJ",0.0777777777777778
"BF","RI",0.188888888888889
"BH","BL",0.211111111111111
"BH","BO",0.0833333333333333
"BH","BP",0.0388888888888889
"BH","BT",0.0777777777777778
"BH","BU",0.0444444444444444
"BH","BV",0.383333333333333
"BH","BY",0.177777777777778
"BH","CA",0.627777777777778
"BH","CC",0.305555555555556
"BH","CG",0.188888888888889
"BH","CH",0.205555555555556
"BH","DF",0.116666666666667
"BH","DL",0.0833333333333333
"BH","DP",0.544444444444445
"BH","EL",0.366666666666667
"BH","ER",0.35
"BH","FP",0.244444444444444
"BH","HB",0.277777777777778
"BH","PC",0.166666666666667
"BH","PJ",0.233333333333333
"BH","RI",0.138888888888889
"BL","BO",0.155555555555556
"BL","BP",0.766666666666667
"BL","BT",0.433333333333333
"BL","BU",0.261111111111111
