"taxon_1","taxon_2","onenet_score"
"BV","PJ",0.0222222222222222
"BV","RI",0.127777777777778
"BY","CA",0.0722222222222222
"BY","CC",0.0888888888888889
"BY","CG",0.127777777777778
"BY","CH",0.305555555555556
"BY","DF",0.0944444444444444
"BY","DL",0.211111111111111
"BY","DP",0.127777777777778
"BY","EL",0.266666666666667
"BY","ER",0.383333333333333
"BY","FP",0.338888888888889
"BY","HB",0.0777777777777778
"BY","PC",0.05
"BY","PJ",0.183333333333333
"BY","RI",0.0777777777777778
"CA","CC",0.35
"CA","CG",0.0611111111111111
"CA","CH",0.233333333333333
"CA","DF",0.0111111111111111
"CA","DL",0.0555555555555556
"CA","DP",0.322222222222222
"CA","EL",0.222222222222222
"CA","ER",0.0666666666666667
"CA","FP",0.322222222222222
"CA","HB",0.238888888888889
"CA","PC",0.827777777777778
"CA","PJ",0.133333333333333
"CA","RI",0.166666666666667
"CC","CG",0.261111111111111
"CC","CH",0.111111111111111
"CC","DF",0.266666666666667
"CC","DL",0.2
"CC","DP",0.266666666666667
"CC","EL",0.161111111111111
"CC","ER",0.194444444444444
"CC","FP",0.377777777777778
"CC","HB",0.461111111111111
"CC","PC",0.738888888888889
"CC","PJ",0.0722222222222222
"CC","RI",0.222222222222222
"CG","CH",0.488888888888889
"CG","DF",0.555555555555555
"CG","DL",0.438888888888889
"CG","DP",0.0555555555555556
"CG","EL",0.144444444444444
"CG","ER",0.15
"CG","FP",0.294444444444444
"CG","HB",0.166666666666667
"CG","PC",0.0111111111111111
"CG","PJ",0.122222222222222
"CG","RI",0.277777777777778
"CH","DF",0.144444444444444
"CH","DL",0.533333333333333
"CH","DP",0.0722222222222222
"CH","EL",0.7
"CH","ER",0.15
"CH","FP",0.272222222222222
"CH","HB",0.322222222222222
"CH","PC",0.377777777777778
"CH","PJ",0.188888888888889
"CH","RI",0.372222222222222
"DF","DL",0.105555555555556
"DF","DP",0.0444444444444444
"DF","EL",0.05
"DF","ER",0.1
"DF","FP",0.133333333333333
"DF","HB",0.0777777777777778
"DF","PC",0.161111111111111
"DF","PJ",0.15
"DF","RI",0.25
"DL","DP",0.405555555555556
"DL","EL",0.0777777777777778
"DL","ER",0.111111111111111
"DL","FP",0.0333333333333333
"DL","HB",0.2
"DL","PC",0.0333333333333333
"DL","PJ",0.0277777777777778
"DL","RI",0.177777777777778
"DP","EL",0.311111111111111
"DP","ER",0.105555555555556
"DP","FP",0.183333333333333
"DP","HB",0.0277777777777778
"DP","PC",0.627777777777778
"DP","PJ",0.116666666666667
"DP","RI",0.0944444444444444
"EL","ER",0.0944444444444444
"EL","FP",0.133333333333333
"EL","HB",0.633333333333333
"EL","PC",0.0333333333333333
"EL","PJ",0.238888888888889
"EL","RI",0.0888888888888889
"ER","FP",0.216666666666667
"ER","HB",0.4
"ER","PC",0.172222222222222
"ER","PJ",0.2
"ER","RI",0.305555555555556
"FP","HB",0.227777777777778
"FP","PC",0.355555555555556
"FP","PJ",0.172222222222222
"FP","RI",0.533333333333333
"HB","PC",0.0555555555555556
"HB","PJ",0.35
"HB","RI",0.188888888888889
"PC","PJ",0.105555555555556
"PC","RI",0.15
"PJ","RI",0.0833333333333333
